"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"4164","de","en","Jahr für Jahr führt die Grippe zu vielen tausenden vermeidbarer Todesfälle.","Each year there are many thousands of avoidable deaths from influenza.",11,11
"4122","de","en","Eine frühe Behandlung mit antiviralen Medikamenten ist wirksam, und eine Infektion kann durch gute hygienische Bedingungen verhindert werden.","Early treatment with antiviral drugs is effective, and infection is prevented through good hygiene conditions.",15,18
"4597","de","en","Eine frühe Behandlung mit dem antiviralen Medikament Ribavirin ist wirksam, und eine Infektion kann durch gute hygienische Bedingungen verhindert werden.","Early treatment with the antiviral drug ribavirin is effective, and infection is prevented through good hygiene conditions.",17,20
"2459","de","en","Ebola- und Marburg-Infektionen (hämorrhagische Fieber) Infektionen mit dem Ebola- bzw. dem Marburg-Virus, die beide zur gleichen Virusfamilie gehören, rufen hämorrhagische Fieber hervor.","Ebola and Marburg haemorrhagic fevers are caused by the Ebola and Marburg virus respectively, both belonging to the same virus family.",21,22
"2741","de","en","DAS ECDC möchte die bestehenden FETP und Initiativen der Mitgliedstaaten zur Entwicklung solcher Programme unterstützen.","ECDC aims to offer support to existing FETP and to initiatives from MS to develop such programmes.",17,15
"2916","de","en","Das ECDC erteilt außerdem innerhalb der Rahmenprogramme der Generaldirektion Forschung und Innovation (DG RTD) Empfehlungen an die Kommission zu Forschungsfragen.","ECDC also advices the Commission on research issues within the Framework Programmes of the Research Directorate General (DG RTD).",19,20
"4098","de","en","ECDC und WHO/Euro arbeiten auch bei der Grippeüberwachung zusammen und sind Partner bei zahlreichen Schulungsinitiativen und Initiativen zum Aufbau von Kapazitäten.","ECDC and WHO Euro also work together on influenza surveillance, and have partnered on numerous training and capacity building initiatives.",20,21
"4599","de","en","Das ECDC koordinierte diese Bemühungen für die europäische Ebene und unterstützte die Mitgliedstaaten bei ihren Reaktionsmaßnahmen.","ECDC coordinated this effort for the European level, supporting the Member States in their response activities.",16,16
"3571","de","en","Epidemic-Intelligence-Verfahren des ECDC, Verfahren für laufende Arbeiten (Routineabläufe, Informationsquellen, Strategien, geografischer und zeitlicher Schwerpunkt, Kriterien, Berichte, Dokumentation, rund um die Uhr verfügbarer Bereitschaftsdienst).","ECDC Epidemic Intelligence procedure; daily procedures (routines, sources of information, strategies, geographical and temporal focus, criteria, reports, documentation, 24h/7d duty system).",21,23
"3064","de","en","Die ECDC-Führungsgremien erarbeiten und definieren die strategische Richtung des Zentrums.","ECDC Governing bodies interpret and set the strategic direction of the agency.",12,10
"3169","de","en","Das ECDC entwickelte 2006 seinen PHE-Operationsplan. In dem Dokument sind Vorschriften für den Umgang mit Krisen im ECDC festgelegt.","ECDC had developed its Public Health Event Operation Plan in 2006 and the document sets out arrangements for dealing with crises at ECDC.",23,19
"3852","de","en","Das ECDC hat an großen, von der Kommission organisierten Übungen teilgenommen, z. B. „New Watchman“ und „Common Ground“ im Jahr 2005.","ECDC has participated in major exercises organized by the Commission as “New Watchman” and “Common Ground” in 2005.",18,20
"4435","de","en","Das ECDC hat vor Kurzem eine  Definition von Begriffen für die vom Influenza A(H1N1)v-Virus betroffenen Gebiete  herausgegeben.","ECDC has recently produced a  Definition of terms for the areas affected by the Influenza A(H1N1)v virus .",19,19
"4638","de","en","Das ECDC bezieht die Kernkompetenzen in sein Bewertungsinstrument für den spezifischen Aus- und Weitebildungsbedarf in den EU-Mitgliedstaaten ein.","ECDC includes the core competencies in its assessment tool for specific training needs in the EU Member States.",18,18
"2380","de","en","Das EDCC zieht zu diesen Inspektionsbesuchen Ausbildungssachverständige des ECDC, der Mitgliedstaaten und anderer einschlägiger Partner heran.","ECDC involves in these visits experts in training from ECDC, Member States and relevant partners.",15,16
"4725","de","en","Das ECDC gehört zur Europäischen Union (EU) und wird aus dem Haushalt der EU finanziert.","ECDC is a member of the European Union (EU) family, and receives funding from the EU budget.",17,15
"4432","de","en","Um den Bedarf an Ausbildung für Ausbilder zu decken, stellt das ECDC verschiedene Angebote bereit.","ECDC is addressing the needs of training trainers using different opportunities.",11,15
"2479","de","en","Das ECDC entwickelt zurzeit verschiedene Ausbildungscurricula zu folgenden Themen:","ECDC is in the process of developing several training curricula on:",11,9
"3328","de","en","Das ECDC arbeitet derzeit am Aufbau des Europäisches Netzes für Umwelt und Epidemiologie (E3-Netz).","ECDC is in the process of developing the European Environment and Epidemiology (E3) Network.",14,14
"3822","de","en","Das ECDC plant für 2009 weitere Simulationsübungen und die Teilnahme an Übungen der Kommission und internationaler Organisationen.","ECDC is planning to carry out more simulation exercises in 2009 and to participate in exercises organised by the Commission and international organisations.",23,17
"4184","de","en","Deshalb arbeitet das ECDC aktiv mit den Medien zusammen.","ECDC is therefore proactively working with the media.",8,9
"2384","de","en","Das ECDC bietet nun auch RSS-Feed-Dienste für die Aktualisierungen unserer Website an.","ECDC now offers RSS feeds for our website updates.",9,12
"2691","de","en","Das ECDC bewahrt die Daten nur so lange auf, wie es zur Erfüllung des Zwecks der Erhebung oder einer Weiterverarbeitung notwendig ist.","ECDC only keeps the data for the time necessary to fulfil the purpose of collection or further processing.",18,22
"3228","de","en","Das ECDC organisiert verschiedene Kurse für das EPIET-Programm, bei denen einige Plätze für externe Teilnehmer reserviert sind.","ECDC organizes several courses for the EPIET that have some reserved seats for external participants.",15,17
"3027","de","en","Teilnahme des ECDC an der 5. Konferenz des TEPHINET in Kuala Lumpur","ECDC participated in TEPHINET 5TH Conference in Kuala Lumpur",9,12
"3467","de","en","Das ECDC nimmt an EU-weiten Übungen und anderen internationalen Krisensimulationen teil.","ECDC participates in EU-wide exercises and other international public health crisis simulation exercises.",13,11
"3129","de","en","DIE ROLLE DES ECDC BEI EREIGNISSEN IM BEREICH DER ÖFFENTLICHEN GESUNDHEIT (PHE)","ECDC role in Public Health Event (PHE)",7,12
"4035","de","en","Das ECDC räumt der Koordination seiner Tätigkeit mit dem WHO/EURO oberste Priorität ein, um begrenzte Ressourcen effizient zu nutzen und Redundanzen zu vermeiden.","ECDC therefore places utmost importance in coordinating its work with WHO/EURO to efficiently use limited resources and avoid duplication of efforts.",21,23
"3587","de","en","Das ECDC bemüht sich deshalb um Offenheit und Transparenz in Bezug auf seine Tätigkeit und seine Fördermittel.","ECDC therefore strives to be open and transparent about how we operate and how we are funded.",17,17
"3211","de","en","Das ECDC arbeitet deshalb eng mit den nationalen Behörden zusammen, um seine Botschaften zur öffentlichen Gesundheit möglichst wirksam zu gestalten.","ECDC therefore works closely with the national authorities to have maximum impact of its public health messages.",17,20
"4295","de","en","ECDC TV verfügt über eine Auswahl an kurzen Videoclips, in denen Sie mehr über Konferenzen, Projekte oder Veranstaltungen des ECDC erfahren.","ECDC TV proposes a selection of short video clips that will tell you more about meetings, projects or events run by ECDC.",22,21
"2889","de","en","ECDC TVDIE SECHS WICHTIGSTEN GESUNDHEITSTHEMENAUF DEM LAUFENDEN BLEIBENEUROSURVEILLANCE","ECDC TVTOP SIX HEALTH TOPICSSTAY UP TO DATEEUROSURVEILLANCE",8,8
"3037","de","en","Das EDCD besuchte im Jahr 2007 Polen, Ungarn und Lettland.","ECDC visited Poland, Hungary and Latvia in 2007.",8,10
"4155","de","en","Das ECDC gibt personenbezogene Daten auf keinen Fall für direkte Vermarktungszwecke preis.","ECDC will not divulge your personal data for direct marketing purposes.",11,12
"4667","de","en","ECDC/2007/EN/FINAL - ECDC Strategic Multiannual Programme 2007—2013","ECDC/2007/EN/FINAL - ECDC Strategic Multiannual Programme 2007—2013",7,7
"2681","de","en","Die Echinokokkose ist eine Zoonose, das heißt eine vom Tier auf den Menschen übertragene Krankheit, und wird durch die Bandwurmlarven (Hydatiden) hervorgerufen.","Echinococcosis is a zoonotic disease (transmitted from animals to humans) caused by the larval stage (hydatid cyst) of tapeworms.",19,22
"4236","de","en","ECQRelatedWebPartEXTERNE LINKSEXTRANET-LINKSTHEMENNAHE VERÖFFENTLICHUNGENTHEMENNAHE DOKUMENTEContent Editor Web PartTHEMENNAHE NACHRICHTEN","ECQRelatedWebPartEXTERNAL LINKSEXTRANET LINKSRELATED PUBLICATIONSRELATED DOCUMENTSContent Editor Web PartRELATED NEWS",9,8
"3349","de","en","Wenn die Diagnose frühzeitig im Krankheitsverlauf gestellt wird, zeigt eine Behandlung mit Antibiotika gute Wirksamkeit.","Effective antibiotic treatment is available if the diagnosis is made early in the illness.",14,15
"4543","de","en","Effiziente Verbreitung der wissenschaftlichen und technischen Ergebnisse des ECDC in Fachkreisen.","Efficiently communicate the scientific and technical output of the ECDC to professional audiences",13,11
"4253","de","en","Effiziente Verbreitung der wissenschaftlichen und technischen Ergebnisse des ECDC in Fachkreisen.","Efficiently communicate the scientific and technical output of the ECDC to professional audiences.",13,11
"3087","de","en","Ältere Patienten haben auch ein höheres Risiko einer schweren Blutvergiftung.","Elderly patients are also more prone to developing severe blood infection.",11,10
"4148","de","en","Umfasst die Ermittlung von Risikoermittlung, -bewertung und -kontrolle auf dem Gebiet der biologischen Sicherheit und auf dem Gebiet der biologischen Sicherheit im Labor.","Encompasses hazard identification, risk assessment and risk control both in the fields of biosafety and laboratory biosecurity.",17,23
"2602","de","en","Sicherstellung einer angemessenen und rechtzeitigen Reaktion im Fall von Bedrohungen der öffentlichen Gesundheit mit europäischer Dimension;","Ensure an appropriate and timely response in case of public health threats with a European dimension;",16,16
"4431","de","en","„Epidemic Intelligence“ umfasst Aktivitäten im Zusammenhang mit Frühwarnfunktionen, aber auch Signalbewertungen und die Untersuchung von Krankheitsausbrüchen.","Epidemic Intelligence encompasses activities related to early warning functions but also signal assessments and outbreak investigation.",16,16
"2524","de","en","Epidemiologen und andere Fachleute des öffentlichen Gesundheitswesens aus den Mitgliedstaaten sind eingeladen, die Aus- und Fortbildungsaktivitäten des ECDC zu unterstützen.","Epidemiologists and other public health experts from the MS are invited to participate as facilitators in the ECDC training activities.",20,20
"4021","de","en","EPIET-Einführungskurse richten sich vor allem an neue EPIET-Stipendiaten und ausgewählte FETP-Stipendiaten.","EPIET introductory courses are mainly aimed at newly recruited EPIET and selected FETP fellows.",14,11
"3589","de","en","Das Bakterium Escherichia coli (E.coli, bzw. enterohämorrhagische Escherichia coli – EHEC) kommt häufig im Magen-Darm-Trakt vor und ist Teil der normalen Darmflora.","Escherichia coli (E.coli) are very common bacteria in the gastrointestinal tract, and part of the normal bacterial flora.",18,22
"2572","de","en","Vor allem gesunde Personen können nach einer Inkubationszeit von durchschnittlich einer Woche Durchfall bekommen, der nach einigen Wochen wieder aufhört.","Especially healthy individuals, may, after an incubation period averaging one week, get a diarrhoea that spontaneously resolves over a couple of weeks.",22,20
"4393","de","en","Europäisches Programm zur Ausbildung von Epidemiologen für die praktische Arbeit vor Ort (EPIET) Integration des EPIET in das ECDC","European Programme for Intervention Epidemiology Training (EPIET)",7,19
"2723","de","en","Selbst bei angemessener Behandlung sterben 5–10 % der Patienten.","Even where these are available, between 5 and 10 % of the patients die.",14,8
"4177","de","en","Selbst bei angemessener und umgehender Antibiotikabehandlung kann die Sterblichkeit bei bis zu 10 % liegen.","Even with adequate and prompt antibiotic treatment, mortality can reach up to 10% of cases.",15,15
"3506","de","en","Träger einer Infektionskrankheit, die an einer solchen Veranstaltung teilnehmen, können bei dieser Gelegenheit die Infektion auf möglicherweise nicht immune Gruppen übertragen.","Event participants carrying an infectious disease may introduce the infection to a possibly non-immune population at the event.",18,21
"3069","de","en","Zwei Faktoren sind ausschlaggebend dafür, dass Ereignisse zu Notfällen werden:","Events become emergencies based on two factors:",7,10
"2545","de","en","In Ausnahmefällen wurde das Vogelgrippe-Virus auch schon von Mensch zu Mensch übertragen, aber es wurde keine Weiterübertragung beschrieben.","Exceptionally avian influenza virus has also been transmitted from humans to humans, but no sustained transmission has been described.",19,18
"4182","de","en","Factsheet über Hautwarzen für die allgemeine Öffentlichkeit","Factsheet for the general public on cutaneous warts",8,7
"3988","de","en","Factsheet über Genitalwarzen für die allgemeine Öffentlichkeit","Factsheet for the general public on genital warts",8,7
"3410","de","en","Fehlinformationen, Unwissen und eine unzureichende Darstellung der Vorteile.","false beliefs, ignorance, lack of advocacy are often on the basis of the failure of vaccination strategies.",17,8
"4270","de","en","Häufig treten Fieber, Muskelschmerzen und Augeninfektionen auf.","Fever, muscle ache and eye infection are very frequent.",9,7
"2441","de","en","Abbildung 1. Anfälligkeit Europas für Klimawandel  (biogeografische Regionen)","Figure 1. Key European vulnerabilities to climate change (biogeographical regions)",10,9
"4063","de","en","Die akuten Symptome lassen schließlich nach, aber die Muskelprobleme heilen erst viel später ab.","Finally, acute symptoms fade, but muscle problems may take a long time to resolve.",14,14
"2388","de","en","Im weiteren Krankheitsverlauf wird der gesamte Körper von Krämpfen befallen, die Herz- und Lungenversagen verursachen und daher oft zum Tode führen.","Finally, generalised spasms may occur, often leading to death from heart and lung failure.",14,21
"2874","de","en","FireFox - Das Menü „Ansicht“ öffnen, auf Schriftgröße klicken und diese erhöhen oder verringern.","FireFox - Select View menu, click on Text size and choose either Increase or Decrease the font size.",18,14
"2649","de","en","Zur Erreichung dieses Zieles werden fünf Strategien eingesetzt.","Five strategies are implemented to realize this target.",8,8
"4549","de","en","Nach der Infektion durch den Stich einer infizierten Mücke dauert die Inkubationszeit in den meisten Fällen zwischen einer und vier Wochen.","Following exposure (an infected mosquito bite) the incubation period varies between one and four weeks in most cases.",18,21
"4040","de","en","Ein Mensch kann die Bakterien durch Tröpfcheninfektion aufnehmen und so, auch über längere Zeit, zu einem Meningokokkon-Träger werden.","Following exposure (inhalation of infective droplets) the carrier state may develop and last for some time.",16,18
"3416","de","en","Nach der Tröpfcheninfektion treten bei entsprechend empfindlichen Personen nach einer Inkubationszeit von etwa 10 Tagen Symptome auf.","Following infection (by inhalation of droplets), susceptible individuals develop symptoms after an incubation period of about 10 days.",18,17
"4500","de","en","Das Virus wird in der Regel über Tröpfcheninfektion von Mensch zu Mensch übertragen.","Following its emergence, transmission of the virus occurred person to person, mostly via droplets (inhalation).",15,13
"4357","de","en","Bei Laborunfällen hat das Toxin auch schon nach dem Einatmen und einer stark verkürzten Inkubationszeit zu Symptomen geführt.","Following laboratory accidents, the toxin has also caused symptoms on inhalation, with a substantially reduced incubation period.",17,18
"3092","de","en","Nach dem Stich der infizierten Mücke bleiben die meisten Infektionen ohne Symptome.","Following the insect bite, most infections remain without symptoms.",9,12
"4573","de","en","Bei allen oben genannten Beispielen ist darauf hinzuweisen, dass unser derzeitiger Wissensstand Lücken aufweist.","For each of the above examples, it is important to point out that our current understandings contain elements of uncertainty.",20,14
"4440","de","en","Bei Säuglingen und Kindern wird die Infektion hauptsächlich von der Mutter oder anderen infizierten Mitgliedern desselben Haushalts übertragen.","For infants and children, the main source of infection is mother-to-child transmission and transmission from infected members within the household.",20,18
"3936","de","en","Weitere Informationen sind auf der Website des jeweiligen Browsers nachzulesen.","For more details on these, please check their websites.",9,10
"2402","de","en","Aktuelle Informationen über die H1N1-Pandemie 2009 finden Sie auf der  Seite über die H1N1-Pandemie 2009 .","For updated information on Pandemic (H1N1) 2009, please see the  pandemic (H1N1) 2009 page .",16,17
"4202","de","en","Zum Glück war A/H5N1 bisher für Menschen nicht sehr infektiös.","Fortunately, so far A/H5N1 has not been very infectious for humans.",11,10
"4101","de","en","Nach den Vorgaben der Verordnung gehen die Aktivitäten des ECDC im Bereich der Kommunikation im Gesundheitssektor in drei Richtungen:","From the basis in the regulation, the ECDC activities in the area of health communication have three directions:",18,19
"4370","de","en","Am Hauptbahnhof (Centralstation) den Bus der Linie 69 nehmen. An der Haltestelle Tomteboda-Karolinska Institutet aussteigen.","From the Central Station (Centralstation) take bus number 69. Get off at the Tomteboda-Karolinska Institutet bus stop.",17,15
"3591","de","en","Weitere Informationen über die Art und Weise der Datenverarbeitung beim ECDC sind in der betreffenden Rubrik auf der ECDC-Website nachzulesen.","Further information on how your data are processed by ECDC may be found on the relevant section of the ECDC website.",21,20
"4230","de","en","Allgemeine Schutzmaßnahmen sind der Schutz vor Zeckenbissen, der Verzicht auf möglicherweise kontaminiertes Wasser und das vollständige Durchgaren von Kaninchen- und Hasenfleisch.","General preventive measures include protection against tick bites, avoid drinking potentially contaminated water, and ensure that rabbit and hare meat is cooked thoroughly.",23,21
"2725","de","en","Eine genetische Prädisposition scheint das Ausbrechen der Erkrankung zu begünstigen.","Genetic susceptibility appears to favour the onset of disease.",9,10
"4008","de","en","Eine genitale Chlamydien-Infektion ist eine Geschlechtskrankheit, die durch das Bakterium   Chlamydia trachomatis  verursacht wird.","Genital chlamydia is a sexually transmitted infection caused by the   Chlamydia trachomatis bacterium.",15,17
"2888","de","en","Die Genotypisierung beruht auf molekularen Methoden. Sie ermöglicht die höchste Auflösung innerhalb der Arten eines Mikroorganismus und auch innerhalb einzelner Stämme.","Genotyping is based on molecular methods, it allows the highest resolution within microbial species and even within individual strains.",19,21
"2962","de","en","Zur Bestätigung einer Infektion mit Serovar L1-L3 ist eine Genotypbestimmung erforderlich.","Genotyping is needed to confirm infection with serovars L1-L3.",9,11
"2798","de","en","Giardia-Zysten können längere Zeit in der Umwelt überleben und lassen sich nur durch die Chlorung von Wasser nicht inaktivieren.","Giardia cysts can survive for extended periods of time in the environment and chlorination of water alone cannot inactivate them.",20,19
"2704","de","en","Die Straße überqueren und in den Tomtebodavägen einbiegen. Nach 400 Meter ist das ECDC-Gebäude Tomtebodaskolan zu sehen.","Go across the street and enter Tomtebodavgen and walk 400 metres and you will see the ECDC building - Tomtebodaskolan.",20,17
"4067","de","en","Am Bahnhof die Straße (etwa 100 Meter) zur Vasagatan überqueren.","Go across the street from where the train stops (approx 100 metres) to Vasagatan.",14,10
"2511","de","en","Gonorrhö ist eine sexuell übertragbare Infektionskrankheit, die durch das Bakterium  Neisseria gonorrhoeae  verursacht wird.","Gonorrhoea is a sexually transmitted infection (STI) caused by  Neisseria gonorrhoeae  bacteria.",14,16
"4513","de","en","Gonorrhoe ist eine sexuell übertragbare Infektionskrankheit, die durch das Bakterium Neisseria gonorrhoeae verursacht wird.","Gonorrhoea is a sexually transmitted infection (STI) caused by Neisseria gonorrhoeae bacteria.",12,14
"2844","de","en","Auch bei der Fleischverarbeitung und im Umgang mit Lebensmitteln ist eine gute Hygiene unverzichtbar.","Good hygiene practices in meat processing and food handling are essential.",11,14
"3265","de","en","Die Leitlinien für den Umgang mit bestimmten Bedrohungen nehmen ebenfalls Bezug auf den PHE-Gesamtplan.","Guidelines on how to deal with specific threats have also reference to the overall PHE plan.",16,14
"2610","de","en","Haemophilus influenzae , ein gramnegativer Coccobacillus, wird in nichtverkapselte (nicht-typisierbare) und verkapselte Stämme unterteilt.","Haemophilus influenzae , a gram negative coccobacillus, is divided into unencapsulated (non-typable) and encapsulated strains.",15,14
"3351","de","en","Hämorrhagisches Fieber mit Nierensyndrom (durch das Puumala-Virus verursacht)","Haemorrhagic fever with renal syndrome (Puumala caused)",7,8
"3385","de","en","Hämorrhagisches Fieber mit Nierensyndrom (durch das Puumala-Virus verursacht)","Haemorrhagic fever with renal syndrome (Puumala caused)",7,8
"3078","de","en","Hantaviren sind von Nagern übertragene Viren, die beim Menschen eine klinische Erkrankung unterschiedlicher Intensität hervorrufen.","Hantaviruses are rodent-borne viruses causing clinical illness in humans of varying severity.",12,15
"3475","de","en","HASH - HIV/AIDS, Sexually Transmitted Infections and Hepatitis (HIV/AIDS, Geschlechtskrankheiten und Hepatitis)","HASH - HIV/AIDS, Sexually Transmitted Infections and Hepatitis",8,12
"2968","de","en","Der wirksamste Schutz vor einer Infektion mit Hepatitis B besteht derzeit in einer HBV-Impfung.","HBV vaccination is currently the most effective way to prevent HBV infection",12,14
"2401","de","en","Der wirksamste Schutz vor einer Infektion mit Hepatitis B besteht derzeit in einer HBV-Impfung.","HBV vaccination is currently the most effective way to prevent HBV infection.",12,14
"2683","de","en","Die zweite Tagung fand im November 2006 und hatte folgende Ziele:","he second meeting took place in November 2006 with the objectives of:",12,11
"3616","de","en","In den letzten drei Jahrzehnten sind verschiedene Interventionsmodelle für gesundheitliche Aufklärung entwickelt worden.","Health Education models of intervention have evolved in the past three decades.",12,13
"3437","de","en","Die Gesundheitsminister der EU-Mitgliedstaaten treffen regelmäßig im Rat für Beschäftigung, Sozialpolitik, Gesundheit und Verbraucherschutz (EPSCO) zusammen.","Health ministers from the EU Member States meet regularly in the Employment, Social Policy, Health and Consumer Affairs Council (EPSCO).",20,16
"4617","de","en","GESUNDHEITSTHEMEN A-ZEUROSURVEILLANCEVERWANDTE GESUNDHEITSTHEMENMEHR DAZU AUF DER INTERNETSEITE DES ECDCÜBERWACHUNGSNETZWERKVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZEUROSURVEILLANCERELATED HEALTH TOPICSREAD MORE ON ECDC SITESURVEILLANCE NETWORKRELATED HEALTH TOPICS",12,10
"4245","de","en","GESUNDHEITSTHEMEN A-ZNETZWERKEXTERNE DOKUMENTEVERWANDTE THEMENEUROSURVEILLANCEMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZNETWORKEXTERNAL DOCUMENTSRELATED TOPICSEUROSURVEILLANCEREAD MORE ON ECDC SITERELATED HEALTH TOPICS",11,11
"3323","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDC","HEALTH TOPICS A-ZREAD MORE ON ECDC SITE",7,8
"4464","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCECDC-NETZWERKE","HEALTH TOPICS A-ZREAD MORE ON ECDC SITEECDC NETWORKS",8,8
"3603","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCEUROSURVEILLANCEVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITEEUROSURVEILLANCERELATED HEALTH TOPICS",9,9
"4296","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCABBILDUNGVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITEIMAGERELATED HEALTH TOPICS",9,9
"3142","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCIN DIESER RUBRIKVERÖFFENTLICHUNG IM BLICKPUNKT","HEALTH TOPICS A-ZREAD MORE ON ECDC SITEIN THIS SECTIONFEATURED PUBLICATION",10,12
"2360","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCINFLUENZA-GESUNDHEITSTHEMENWAS GIBT ES NEUES?Content-Editor Web PartIM BRENNPUNKT","HEALTH TOPICS A-ZREAD MORE ON ECDC SITEINFLUENZA HEALTH TOPICSWHAT’S NEWContent Editor Web PartIN SPOTLIGHT",14,14
"3261","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICS",9,9
"3897","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMENEPIDEMIOLOGISCHER JAHRESBERICHTEPIDEMIOLOGISCHE DATEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSANNUAL EPIDEMIOLOGICAL REPORTEPIDEMIOLOGICAL DATA",12,11
"4441","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMENEUROSURVEILLANCEVERWANDTE GESUNDHEITSTHEMENMEHR DAZU AUF DER INTERNETSEITE DES ECDC","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSEUROSURVEILLANCERELATED HEALTH TOPICSREAD MORE ON ECDC SITE",15,16
"3418","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMENIM BRENNPUNKT","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSIN SPOTLIGHT",10,10
"3790","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMENIN DIESER RUBRIKVERÖFFENTLICHUNG IM BLICKPUNKT","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSIN THIS SECTIONFEATURED PUBLICATION",12,13
"3942","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE THEMENEUROSURVEILLANCEAKTUELLES ZUR EPIDEMIOLOGIEVERWANDTE GESUNDHEITSTHEMENVERWANDTE THEMENVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED TOPICSEUROSURVEILLANCEEPIDEMIOLOGICAL UPDATERELATED HEALTH TOPICSRELATED TOPICSRELATED HEALTH TOPICS",14,14
"4180","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE THEMENVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED TOPICSRELATED HEALTH TOPICS",10,10
"2751","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE THEMENAUF DEM LAUFENDEN BLEIBENVERWANDTE GESUNDHEITSTHEMEN","HEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED TOPICSSTAY UP TO DATERELATED HEALTH TOPICS",13,13
"3212","de","en","GESUNDHEITSTHEMEN A-ZMEHR DAZU AUF DER INTERNETSEITE DES ECDCRUBRIKENWAS GIBT ES NEUESVERWANDTE GESUNDHEITSTHEMENIM BRENNPUNKT","HEALTH TOPICS A-ZREAD MORE ON ECDC SITESECTIONSWHAT’S NEWRELATED HEALTH TOPICSIN SPOTLIGHT",11,13
"3104","de","en","GESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMENMEHR DAZU AUF DER INTERNETSEITE DES ECDC","HEALTH TOPICS A-ZRELATED HEALTH TOPICSREAD MORE ON ECDC SITE",9,9
"2843","de","en","GESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMENMEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE GESUNDHEITSTHEMENMEHR DAZU AUF DER INTERNETSEITE DES ECDC","HEALTH TOPICS A-ZRELATED HEALTH TOPICSREAD MORE ON ECDC SITERELATED HEALTH TOPICSREAD MORE ON ECDC SITE",15,16
"3644","de","en","GESUNDHEITSTHEMEN A-ZVERWANDTE SEITENMEHR DAZU AUF DER INTERNETSEITE DES ECDCRUBRIKENWAS GIBT ES NEUES?VERWANDTE GESUNDHEITSTHEMENIM BRENNPUNKT","HEALTH TOPICS A-ZRELATED PAGESREAD MORE ON ECDC SITESECTIONSWHAT’S NEWRELATED HEALTH TOPICSIN SPOTLIGHT",12,14
"3529","de","en","GESUNDHEITSTHEMEN A-ZRUBRIKENTHEMENNAHE DOKUMENTEMEHR DAZU AUF DER INTERNETSEITE DES ECDCWAS GIBT ES NEUES?MEHR ZU DIESEM THEMAVERWANDTE GESUNDHEITSTHEMENIM BRENNPUNKT","HEALTH TOPICS A-ZSECTIONSRELATED DOCUMENTSREAD MORE ON ECDC SITEWHAT’S NEWMORE ON THIS TOPICRELATED HEALTH TOPICSIN SPOTLIGHT",15,17
