"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"1051","de","en","Der Karton enthält eine oder 4 Durchstechflasche(n) mit entweder 250 Mikrogramm oder 500 Mikrogramm Romiplostim.","Carton containing 1 or 4 vials of either 250 micrograms or 500 micrograms of romiplostim.",15,15
"1052","de","en","Der Konsum von Alkohol ist vor, während und nach der Einnahme von Circadin zu vermeiden.","Patients should avoid alcohol before, during and after taking Circadin.",10,15
"1053","de","en","Der Kontakt mit dem Fentanyl-Hydrogel kann für Menschen schädlich sein.","Contact with the fentanyl hydrogel can be harmful to humans.",10,10
"1054","de","en","Der Körper kann dieses Nahrungsfett weder zur Energiegewinnung nutzen noch in Fettgewebe umwandeln.","The body cannot use this dietary fat for energy or convert it into fat tissue.",15,13
"1055","de","en","Der KwikPen ist gemäß den Vorschriften der Bedie- nungsanleitung zu benutzen.","The KwikPen has to be used as recommended in the user manual.",12,11
"1056","de","en","Der letzte Wortlaut in Abschnitt 4.8.","The final wording of section 4.8.",6,6
"1057","de","en","Der Mechanismus dieser Wechselwirkung ist nicht vollständig geklärt.","The mechanism of the interaction has not been completely clarified.",10,8
"1058","de","en","Der Messbecher ist mit einer Stricheinteilung versehen, und jeder Strich entspricht einem ml Lösung.","The cup has lines to indicate each ml of solution.",10,14
"1059","de","en","Der Metabolismus von Celecoxib wird hauptsächlich durch Cytochrom P 450 CYP 2C9 katalysiert.","Celecoxib metabolism is primarily mediated via cytochrome P450 2C9.",9,13
"1060","de","en","Der Name Ihrer Tablette ist Velmetia.","The name of your tablet is Velmetia.",7,6
"1061","de","en","Der Nutzen einer erneuten Enbrel-Behandlung bei Patienten, die ursprünglich auf die Behandlung angesprochen hatten, konnte belegt werden.","There was some evidence to support a benefit of re-treatment with Enbrel in patients initially responding to treatment.",18,17
"1062","de","en","Der Nutzen war in erster Linie durch eine signifikante Herabsetzung der nicht tödlichen MI gegeben (siehe Tabelle 3).","The benefit was primarily due to a significant decrease in non-fatal MI (see table 3).",15,18
"1063","de","en","Der Patient bleibt gewöhnlich bei Bewusstsein und es kommt nicht zur Atemdepression.","The patient usually remains conscious and breathing is not depressed.",10,12
"1064","de","en","Der Patient sollte zu Beginn der Behandlung hierüber informiert werden.","The patient should be informed about this at the start of the treatment.",13,10
"1065","de","en","Der pH-Wert wird, sofern erforderlich, mit Natriumhydroxid und/oder Salzsäure eingestellt.","The pH may have been adjusted with sodium hydroxide and/ or hydrochloric acid.",13,10
"1066","de","en","Der Plasmaspiegel von Efavirenz kann durch die gleichzeitige Anwendung von Johanniskraut verringert werden.","Plasma levels of efavirenz can be reduced by concomitant use of St.",12,13
"1067","de","en","Der potentielle negative Einfluss einer Dosisreduktion von Ribavirin auf die Wirksamkeit konnte nicht ausgeschlossen werden.","The potential negative impact of ribavirin dose reduction on efficacy results could not be ruled out.",16,15
"1068","de","en","Der primäre Endpunkt war das progressionsfreie Überleben (PFS = Progression Free Survival).","The primary endpoint was progression-free survival (PFS).",7,12
"1069","de","en","Der primäre Wirksamkeitsendpunkt war die Änderungsrate der Urinalbuminexkretionsrate (AER) nach 24 Monaten.","The primary efficacy endpoint was the rate of change in urinary albumin excretion rate (AER) at 24 months.",18,12
"1070","de","en","Der Progesteronspiegel wurde bei gleichzeitiger Anwendung der Arzneimittel nicht beeinflusst.","Progesterone concentrations were not affected when the medicinal products were co-administered.",11,10
"1071","de","en","Der ra- sche Wirkeintritt von Liprolog im Vergleich mit Normalinsulin ist unabhängig vom Injektionsort.","The faster onset of action compared to soluble human insulin is maintained regardless of injection site.",16,14
"1072","de","en","Der Rückgang bei Patienten unter Tolterodin betrug 1,69.","The decrease seen in patients who received tolterodine was 1.69.",10,8
"1073","de","en","Der Säuremetabolit ist ein stark wirksamer Cyclooxygenase-Hemmer und verlängert die Wirksamkeit der Muttersubstanz.","The acid metabolite is a potent, active cyclooxygenase inhibitor and prolongs the activity of the parent compound.",17,13
"1074","de","en","Der Steady-State wird im Allgemeinen nach 4-tägiger wiederholter Einnahme erreicht.","Steady-state is generally achieved following 4 days of repeat dosing.",10,10
"1075","de","en","Der Tod tritt als Folge von Anoxie durch erhöhte Methämoglobinkonzentrationen auf.","Deaths are secondary to anoxia resulting from elevated methaemoglobin levels.",10,11
"1076","de","en","Der Toxizitätsgrad in diesen Tabellen basiert auf den allgemeinen Toxizitätskriterien des National Cancer Institute (NCI-CTC).","The toxicity grading in these tables is based on the National Cancer Institute Common Toxicity Criteria (NCI-CTC).",17,15
"1077","de","en","Der Wirkmechanismus ist unklar.","The mode of action is unclear.",6,4
"1078","de","en","Der wirksame Bestandteil von Amlovita Tabletten, das Dihydropyridin-Derivat Amlodipin, ist eine chirale Substanz und liegt als Razemat vor.","No metabolic effects, e. g. on plasma lipids or glucose metabolism, have been seen during treatment with amlodipine.",18,18
"1079","de","en","Der Wirkstoff in Abilify, Aripiprazol, ist ein sogenanntes Antipsychotikum.","The active substance in Abilify, aripiprazole, is an antipsychotic medicine.",10,9
"1080","de","en","Der Wirkstoff in Bondronat, Ibandronsäure, ist ein Bisphosphonat.","The active substance in Bondronat, ibandronic acid, is a bisphosphonate.",10,8
"1081","de","en","Der Wirkstoff ist Ciprofloxacin.","The active substance is ciprofloxacin.",5,4
"1082","de","en","Der Wirkstoff ist Interferon beta-1b, 2 50 Mikrogramm je Milliliter, nach Zubereitung der Lösung.","The active substance is Interferon beta-1b, 250 microgram per millilitre when reconstituted.",12,14
"1083","de","en","Der Wirkstoff ist Pramipexol.","What SIFROL contains The active substance is pramipexole.",8,4
"1084","de","en","Der Wirkstoff ist Risperidon.","The active substance is risperidone",5,4
"1085","de","en","Der Wirkstoff von Lucentis ist Ranibizumab.","The active substance in Lucentis is ranibizumab.",7,6
"1086","de","en","Der Wirkstoff von ZIMULTI ist Rimonabant.","The active ingredient of ZIMULTI is rimonabant.",7,6
"1087","de","en","Der Wirkungsmechanismus von Glucosamin beim Menschen ist nicht bekannt.","The mechanism of action of glucosamine in humans is unknown.",10,9
"1088","de","en","der Xeloda Anfangsdosis auf 800 mg/m2 zweimal täglich empfohlen.","Xeloda to 800 mg/ m2 twice daily is recommended.",9,9
"1089","de","en","Der Zeitraum zwischen zwei Behandlungsintervallen soll mindestens 10 Wochen betragen.","The period between each treatment session should be at least 10 weeks.",12,10
"1090","de","en","Derartige Veränderungen können nach Abbruch der Bortezomib-Gabe reversibel sein (siehe Abschnitt 4.8).","Such changes may be reversible upon discontinuation of bortezomib (see section 4.8).",12,12
"1091","de","en","Dermatitis (einschließlich Kontaktdermatitis, atopischer Dermatitis und Windeldermatitis), Miliaria, rötelnartiger Ausschlag*, Urtikaria, virales Exanthem, Ekzema, Erythem Selten:","Uncommon: dermatitis (including contact, atopic, and diaper rash), heat rash, rubella-like rash ‡, urticaria, viral exanthema, eczema, erythema.",18,16
"1092","de","en","derselben mit jeder Durchstechflasche mitgelieferten Silikon-freien Einmalspritze dem Infusionsbeutel bzw. der Infusionsflasche zu.","the same silicone-free disposable syringe provided with each vial.",9,13
"1093","de","en","Derzeit verfügbare Daten von Schwangeren zeigen keine zu Missbildungen führende oder den Fetus / das Neugeborene betreffende Toxizität.","Currently available data on pregnant women indicate no malformative or foeto/ neonatal toxicity.",13,18
"1094","de","en","Des Weiteren wurden re-transplantierte Empfänger eingeschlossen, deren vorheriges Transplantat mindestens 6 Monate nach der Transplantation überlebt hatte.","In addition, re-transplant recipients whose previous grafts survived for at least 6 months after transplantation were included.",17,17
"1095","de","en","Deshalb ist Lisonorm in der Schwangerschaft kontraindiziert (siehe Abschnitt 4.3).","Consequently, Lisonorm is contraindicated in pregnancy (see section 4.3).",9,10
"1096","de","en","Deshalb kann die Erfahrung mit diesem Impfstoff zugrunde gelegt werden.","5 and rubella vaccine manufactured by Merck & Co., Inc., experience with this vaccine can be considered.",17,10
"1097","de","en","Deshalb kann die Relevanz der bibliografischen Daten von Eqvalan für das Prüfarzneimittel nicht bestätigt werden.","Therefore, the relevance of the bibliographical data regarding Eqvalan to the test product cannot be confirmed.",16,15
"1098","de","en","Deshalb müssen die oben genannten Studien sowohl an Jungtieren als auch an ausgewachsenen Tieren durchgeführt werden.","Therefore, the above-mentioned studies must be performed in both young and adult animals.",13,16
"1099","de","en","Deshalb sollte vor der Anwendung von Advocate der Hinweis unter Abschnitt 4.5 beachtet werden.","Therefore prior to treatment with Advocate, the advice provided in section 4.5. should be considered.",15,14
"1100","de","en","Deshalb weist das Kombinationspräparat Terfenadin-Pseudoephedrin ein unannehmbares Nutzen- Risiko-Verhältnis auf.","Therefore the combination product of terfenadine-pseudoephedrine has an unacceptable risk/ benefit balance.",12,10
"1101","de","en","Deshalb wird das zeitliche Wirkprofil eines Insulinpräparats ausschließlich von seinen Resorptionseigenschaften bestimmt.","Consequently, the time-action profile of an insulin preparation is determined solely by its absorption characteristics. rod",16,12
"1102","de","en","Deshalb wird empfohlen, während der Behandlung nicht zu stillen (siehe 4.4).","Therefore, breast-feeding is not recommended during treatment.",7,11
"1103","de","en","Deshalb wurde die Niere als das bestimmende Gewebe für die Wartezeit betrachtet.","Therefore kidney was considered the tissue determining the withdrawal period.",10,12
"1104","de","en","Desirudin ist ein rekombinantes DNS-Produkt, das aus Hefezellen hergestellt wird.","Desirudin is a recombinant DNA product derived from yeast cells.",10,10
"1105","de","en","Desoypyridinolin-Werte im Harn, überwacht werden.","The dose may be reduced after the condition of the patient has improved.",13,5
"1106","de","en","Detaillierte Angaben zu diesem Tierarzneimittel finden Sie auf der Website der Europäischen Arzneimittel-Agentur (EMEA) unter http://www.emea.europa.eu.","Detailed information on this product is available on the website of the European Medicines Agency (EMEA) http://www.emea.europa.eu.",17,16
"1107","de","en","Deutschland ESTEVE GmbH Max-Planck-Strasse 11 D-85716 Unterschleissheim, Deutschland HRB München 99927 Tel: +49-89-321419-64","Deutschland ESTEVE GmbH Max-Planck-Strasse 11 D-85716 Unterschleissheim, Deutschland HRB München 99927 Tel: +49-89-321419-64",13,13
"1108","de","en","Deutschland MSD SHARP & DOHME GMBH Tel: +49 (0) 89 4561 2612 Infocenter@msd.de","112 Deutschland MSD SHARP & DOHME GMBH Tel: +49 (0) 89 4561 2612 Infocenter@msd. de",15,13
"1109","de","en","Deutschland Mylan dura GmbH Tel: + 49-(0) 6151 9512 0","Deutschland Mylan dura GmbH Tel: + 49-(0) 6151 9512 0",10,10
"1110","de","en","Deutschland Pfizer Pharma GmbH Tel: +49 (0)30 550055-51000","Deutschland Pfizer Pharma GmbH Tel: +49 30 550055-51000.",8,8
"1111","de","en","Deutschland UCB GmbH Tel: + 49 / (0) 2173 48 4847","Deutschland UCB GmbH Tel: + 49 / (0) 2173 48 4847",11,11
"1112","de","en","Dexamethason wurde 30 Minuten vor Beginn der Chemotherapie an Tag 1 gegeben.","Dexamethasone was administered 30 minutes prior to chemotherapy treatment on Day 1.",12,12
"1113","de","en","DHT = Dihydrotestosteron, SHBG = Sexualhormon-bindendes Globulin SEM = Standardfehler des Mittelwerts","DHT = dihydrotestosterone, SHBG = sex hormone binding globulin SEM = Standard Error of the Mean",16,12
"1114","de","en","Diabetes mellitus mit oder ohne Beteiligung der Gefäße","Diabetes mellitus with or without vascular involvement",7,8
"1115","de","en","Diabetiker REYATAZ Pulver zum Einnehmen enthält 7,3 g Saccharose pro 300 mg Tagesdosis.","Diabetics REYATAZ oral powder contains 7.3 g sucrose per 300 mg daily dose.",13,13
"1116","de","en","Diagnose einer Laktatazidose Die Laktatazidose ist gekennzeichnet durch eine azidotische Dyspnoe, Abdominalbeschwerden und Hypothermie, gefolgt von Koma.","Diagnosis of lactic acidosis Lactic acidosis is characterised by acidotic dyspnoea, abdominal pain and hypothermia followed by coma.",18,17
"1117","de","en","Diarrhö, Erbrechen, Bauchschmerzen, Übelkeit, Bauchaufblähungen, Flatulenz","Common: diarrhoea, vomiting, abdominal pain, nausea, abdominal distension, flatulence",9,6
"1118","de","en","Diazepine, Oxazepine und Thiazepine, ATC Code:","Diazepines, oxazepines and thiazepines, ATC code:",6,6
"1119","de","en","Dicural überzogene Tabletten bestehen aus einem Kern, der Difloxacinhydrochlorid enthält, und einem sehr schmackhaften Überzug.","Dicural Coated Tablets consist of a core tablet containing difloxacin hydrochloride and a highly palatable coating.",16,15
"1120","de","en","Didier TABUTEAU Jacques BOISSEAU","Didier TABUTEAU Jacques BOISSEAU",4,4
"1121","de","en","Die „Post-Marketing Surveillance“ läuft so lange bis 40 Patienten eingeschlossen wurden.","This post-marketing surveillance will run up until such time as 40 patients are enrolled.",14,11
"1122","de","en","Die < Cozaar > 50 mg Tabletten können auch Carnaubawachs (E903), Titandioxid (E 171) enthalten.","The Cozaar 50 mg tablets also may contain Carnauba wax (E903), Titanium dioxide (E171).",14,15
"1123","de","en","Die 125 mg Kapsel enthält außerdem rotes Eisen(III)-oxid (E 172) und gelbes Eisenoxydhydrat x H2O (E 172).","The capsule shell may also contain sodium laurilsulfate and silica colloidal anhydrous.",12,17
"1124","de","en","Die 2001 von der EMEA begonnene Initiative zur Durchführung von Schulungen für Gutachter","Sessions were organised on IT aspects including preparation for the electronic submission of applications using the new",17,13
"1125","de","en","Die 3 ml Patrone darf nur mit einem 3 ml Pen verwendet werden.","The 3 ml cartridge is only for use in 3ml pens.",11,13
"1126","de","en","Die 5 mg Azomyr Schmelztablette ist hellrot, gesprenkelt, rund und auf einer Seite gekennzeichnet mit „ A“.","Azomyr 5 mg orodispersible tablet is light red, speckled, and round with “ A” branded on one side.",18,17
"1127","de","en","Die 50 mg und 150 mg Weichkapseln haben Bioäquivalenz gezeigt.","The 50 mg and 150 mg capsules have been shown to be bioequivalent.",13,10
"1128","de","en","Die absolute Bioverfügbarkeit beträgt 85%.","The absolute bioavailability is 85%.",5,5
"1129","de","en","Die absolute Bioverfügbarkeit von Raltegravir wurde nicht bestimmt.","The absolute bioavailability of raltegravir has not been established.",9,8
"1130","de","en","Die absolute orale Bioverfügbarkeit im Vergleich zu einer i.v.-Applikation wurde nicht untersucht.","Absolute oral bioavailability relative to intravenous",6,12
"1131","de","en","Die Absorption von Mycophenolat- mofetil ging bei gleichzeitiger Verabreichung mit Antazida zurück.","Antacids with magnesium and aluminium hydroxides: absorption of mycophenolate mofetil was decreased when administered with antacids.",16,12
"1132","de","en","Die Ad-hoc-Gruppe der GMP-Inspektionsdienste tritt im Jahr 2003 viermal zusammen.","Chapter 1 EMEA in the European system",7,10
"1133","de","en","Die Adalimumab-Konzentrationen in der Synovialflüssigkeit mehrerer Ar","Adalimumab concentrations in the synovial fluid from several lP",9,7
"1134","de","en","Die Aktivität der Osteoklasten wird gehemmt, Rekrutierung und Anbindung der Osteoklasten sind jedoch nicht betroffen.","Activity of osteoclasts is inhibited, but recruitment or attachment of osteoclasts is not affected.",14,15
"1135","de","en","Die Albuminbindung ist von der Konzentration der Substanz unabhängig (10 – 100 µg/ml).","Binding to albumin is independent of micafungin concentration (10-100 µg/ml).",10,13
"1136","de","en","Die am häufigsten gemeldeten invasiven Pilzinfektionen waren","The most commonly reported invasive fungal infections were Pneumocystis and Aspergillus.",11,7
"1137","de","en","Die am häufigsten gemeldeten Nebenwirkungen unter der Lacosamid-Therapie waren Schwindelgefühl, Kopfschmerzen, Übelkeit und Diplopie.","The most frequently reported adverse reactions with lacosamide treatment were dizziness, headache, nausea and diplopia.",15,14
"1138","de","en","Die Analyse zur Populationspharmakokinetik zeigte keine Auswirkung der Zugehörigkeit zu einer ethnischen Gruppe auf die Pharmakokinetik von Entecavir.","Race: the population pharmacokinetic analysis did not identify race as significantly influencing entecavir pharmacokinetics.",14,18
"1139","de","en","Die anderen Schichten der Retina waren nicht betroffen.","The other layers of retina were not affected.",8,8
"1140","de","en","Die Anfangs- und Erhaltungsdosis muss konservativ und sorgfältig eingestellt werden (siehe Abschnitt 4.2).","The initial and maintenance dosages should be conservative (see section 4.2).",11,13
"1141","de","en","Die Anfangsdosis beträgt 3 x 20 I.E./kg Körpergewicht und Woche.","The dosage may be increased every 4",7,10
"1142","de","en","Die Anfragen sind entweder schriftlich an die EMEA zu richten oder an folgende E-Mail-Adressen zu senden:","Requests may be made either in writing to the EMEA or sent to the following e-mail addresses:",17,16
"1143","de","en","Die angewendeten Maßnahmen sind bei nicht behüllten Viren, wie dem Parvovirus B19, möglicherweise von begrenzter Wirksamkeit.","The measures taken may be of limited value against non-enveloped viruses such as parvovirus B19.",15,16
"1144","de","en","Die Anleitung erfolgt im Folgenden separat für erwachsene und pädiatrische Patienten.","Guidance is given separately for adult and paediatric patients.",9,11
"1145","de","en","Die Anleitung ist in folgende wesentliche Schritte gegliedert:","The instructions include the following main steps:",7,8
"1146","de","en","Die antimikrobielle Wirksamkeit von Tylvalosin gegen krankheitserregende Bakterien bei Schweinen wurde in mikrobiologischen Laboratorien untersucht.","The antimicrobial effectiveness of tylvalosin against bacteria causing diseases was investigated in microbiological laboratories.",14,15
"1147","de","en","Die antiretrovirale Kombinationstherapie wurde mit Stoffwechselstörungen assoziiert, wie Hypertriglyzeridämie, Hypercholesterinämie, Insulinresistenz, Hyperglykämie und Hyperlaktazidämie (siehe Abschnitt 4.4).","The frequency of this is unknown (see section 4.4).",9,17
"1148","de","en","Die Anwendung anderer Azole war assoziiert mit einer Erhöhung der Digoxinwerte.","Administration of other azoles has been associated with increases in digoxin levels.",12,11
"1149","de","en","Die Anwendung bei dehydrierten, hypovolämischen oder hypotensiven Tieren sollte aufgrund des nierentoxischen Potenzials vermieden werden.","Avoid use in any dehydrated, hypovolaemic or hypotensive animal, as there is a potential risk of renal toxicity.",18,15
"1150","de","en","Die Anwendung höherer Dosen als 1,95 g/m2/Tag wird nicht empfohlen (vergl.","The maximum dose of CYSTAGON used in clinical trials was 1.95 g/ m2/ day.",14,11
"1151","de","en","Die Anwendung von {(Name (Phantasiebezeichnung)} unter Okklusion wurde an Patienten nicht untersucht.","The use of < Invented Name > under occlusion has not been studied in patients.",15,12
"1152","de","en","Die Anwendung von Arzneimitteln zur Thromboseprophylaxe, wie niedermolekulare Heparine oder Warfarin, sollte empfohlen werden.","Prophylactic antithrombotic medicinal products, such as low molecular weight heparins or warfarin, should be recommended.",15,14
"1153","de","en","Die Anwendung von Cyanokit kann die Beurteilung von Verbrennungen erschweren und die Ergebnisse von Labortests verfälschen.","The use of Cyanokit can interfere with the assessment of burns and with laboratory test results.",16,16
"1154","de","en","Die Anwendung von Galvus bei Kindern und Jugendlichen wird nicht empfohlen.","The use of Galvus in children and adolescents is not recommended.",11,11
"1155","de","en","Die Anwendung von Interferonen kann zu Abweichungen in den Laborparametern führen.","Laboratory abnormalities are associated with the use of interferons.",9,11
"1156","de","en","Die Anwendung von Luminity bei diesen Patienten darf nur nach sorgfältiger Nutzen- Risiko-Abwägung erfolgen.","Caution should be exercised when considering the administration of Luminity to these patients.",13,14
"1157","de","en","Die Anwendung von Orlistat kann bei Patienten, die an einer chronischen Nierenerkrankung leiden, mit Nierensteinen verbunden sein.","The use of orlistat may be associated with renal stones in patients suffering from chronic kidney disease.",17,17
"1158","de","en","Die Anwendung von Pradaxa bei dieser Patientengruppe wird daher nicht empfohlen (siehe Abschnitte 4.4 und 5.2).","Therefore the use of Pradaxa is not recommended in this population (see sections 4.4 and 5.2).",16,16
"1159","de","en","Die Anwendung von Pramipexol kann mit einer Störung der Libido (Zunahme [0,1%] oder Abnahme [0,4%]) verbunden sein.","Pramipexole may be associated with libido disorders (increased (0.1%) or decreased (0.4%)).",12,17
"1160","de","en","Die Anwendung von Rasagilin bei Patienten mit mittelschwerer Leberinsuffizienz sollte vermieden werden.","Rasagiline use in patients with moderate hepatic impairment should be avoided.",11,12
"1161","de","en","Die Anwendung von Rasilez bei Kindern und Jugendlichen wird nicht empfohlen.","The use of Rasilez in children and adolescents is not recommended.",11,11
"1162","de","en","Die Anwendung von Simulect sollte unter qualifizierter medizinischer Aufsicht erfolgen.","It should be given under qualified medical supervision.",8,10
"1163","de","en","Die Anwendung von Viani Diskus sollte währenddessen fortgeführt werden.","Symptomatic candidiasis can be treated with topical anti- fungal therapy whilst still continuing with the Viani Diskus.",17,9
"1164","de","en","Die Anzeichen und Symptome dauerten im Allgemeinen bis zu 7 Tage an.","The signs and symptoms generally lasted equal to or less than 7 days.",13,12
"1165","de","en","Die Arbeitsgruppe Wirksamkeit erarbeitete","The EWP initiated or is revising existing guidance concerning the treatment of obesity, hypertension, Safety Working Party (SWP)",18,4
"1166","de","en","Die Arzneimitteltherapie kann gleichzeitig mit einer Diät und körperlichem Training eingeleitet werden.","Drug therapy can be initiated simultaneously with diet and exercise.",10,12
"1167","de","en","Die Ätiologie ist nicht definiert worden.","The  132 aetiology has not been defined.",8,6
"1168","de","en","Die AUC 0-12h betrug 2349±850 ng·h/ml im steady state.","The steady-state AUC0-12h was 2349±850 ng• h/ ml.",8,9
"1169","de","en","Die aus der therapeutischen Exposition resultierende Strahlendosis kann eine höhere Inzidenz von Krebserkrankungen und Mutationen zur Folge haben.","The radiation dose resulting from therapeutic exposure may result in higher incidence of cancer and mutations.",16,18
"1170","de","en","Die Ausscheidung von Daptomycin in die Milch laktierender Tiere wurde nicht untersucht.","Excretion of daptomycin into milk of lactating animals has not been studied.",12,12
"1171","de","en","Die Außenseite der Trägerschicht ist beige und trägt den Aufdruck Neupro 8 mg/24 h.","The outside is tan-coloured and is imprinted with Neupro 8 mg/24 h.",12,14
"1172","de","en","Die Auswirkungen auf den Blutdruck und den peripheren Gefäßwiderstand waren gering und klinisch nicht signifikant.","The effects on blood pressure and peripheral vascular resistance were minor and not clinically significant.",15,15
"1173","de","en","Die Auswirkungen von Volibris auf die Hodenfunktion beim Menschen und auf die männliche Fertilität sind nicht bekannt.","The effect of Volibris on human testicular function and male fertility is not known.",14,17
"1174","de","en","Die Bedeutung dieser Befunde für den Menschen ist wahrscheinlich begrenzt.","The relevance of the findings to humans is likely limited.",10,10
"1175","de","en","Die Beeinflussung der Pharmakokinetik von Methotrexat im Menschen durch Enbrel wurde nicht untersucht.","The effect of Enbrel on the human pharmacokinetics of methotrexate has not been investigated.",14,13
"1176","de","en","Die befallenen Gliedmaßen können schmerzhaft missgebildet sein.","The limbs affected by the disease may be painfully deformed.",10,7
"1177","de","en","Die behandelten Bereiche dürfen nicht mit Verbänden oder Umschlägen abgedeckt werden.","If the ointment gets on any of ic",8,11
"1178","de","en","Die Behandlung ist bei Auftreten arterieller thromboembolischer Ereignisse dauerhaft abzusetzen.","Therapy should be permanently discontinued in patients who develop arterial thromboembolic events.",12,10
"1179","de","en","Die Behandlung ist so lange fortzusetzen, wie es zur Aufrechterhaltung des therapeutischen Erfolges erforderlich ist.","Continue treatment as needed to maintain a therapeutic response.",9,15
"1180","de","en","Die Behandlung mit Bosentan war mit dosisabhängigen Erniedrigungen der Hämoglobinkonzentration assoziiert(siehe Abschnitt 4.8).","Treatment with bosentan has been associated with dose-related decreases in haemoglobin concentration (see section 4.8).",15,13
"1181","de","en","Die Behandlung mit Lucentis darf ausschließlich als intravitreale Injektion erfolgen.","Treatment with Lucentis is for intravitreal injection only.",8,10
"1182","de","en","Die Behandlung mit Nespo besteht aus zwei Pha sen, der Korrekturphase und der Erhaltungsphase.","Treatment with Nespo is divided into two stages – correction and maintenance phase.",13,14
"1183","de","en","Die Behandlung mit Nespo sollte ungefähr 4 Wochen nach Beendigung der Chemotherapie abge setzt werden.","Once the therapeutic objective for an individual patient has been achieved, the dose should be reduced ro",17,15
"1184","de","en","Die Behandlung mit Rimonabant führte zur signifikanten Reduktion des Taillenumfanges, eines charakteristischen Kennzeichens für intraabdominales Fett.","Treatment with rimonabant was associated with significant reductions in waist circumference, a known marker of intra-abdominal fat. ct",18,16
"1185","de","en","Die Behandlung mit Trudexa kann zur Bildung von Autoantikörpern führen.","Treatment with Trudexa may result in the formation of autoimmune antibodies.",11,10
"1186","de","en","Die Behandlung sollte fortgesetzt werden, bis der Patient wieder vollständig mobilisiert ist.","The treatment should be maintained until patients are fully mobilized.",10,12
"1187","de","en","Die Behandlung sollte intermittierend, kurzzeitig und nicht kontinuierlich erfolgen.","The patient or caregiver should stop using < Invented Name > when signs and symptoms resolve.",16,9
"1188","de","en","Die Behandlung sollte unbedingt mit Dicural überzogene Tabletten fortgesetzt werden (siehe Fachinformation zu diesem Produkt).","Treatment must then be continued with Dicural Coated Tablets (see that SPC).",12,15
"1189","de","en","Die Behandlung von Katzen ist auf sechs Tage begrenzt.","Treatment in cats is limited to six days.",8,9
"1190","de","en","Die Behandlung wurde in der akuten Phase nach Klinikeinweisung begonnen und über 16 Wochen durchgeführt.","Treatment was initiated during the acute phase after hospital admission and lasted for a period of 16 weeks.",18,15
"1191","de","en","Die Behandlungsdauer betrug 12 Monate.","Treatment duration was 12 months.",5,5
"1192","de","en","Die beiden arzneilich wirksamen Bestandteile in Advocate greifen an bestimmten Rezeptoren in den Parasiten an.","The two active substances in Advocate interact with receptors in the parasites.",12,15
"1193","de","en","Die beobachtete Rate von nicht-melanomartigen Hauttumoren ich","The observed rate of non- i dic",7,7
"1194","de","en","Die beobachteten Erhöhungen der Cholesterinwerte entsprachen etwa Grad 3 bis 4.","Elevations in cholesterol were of grade 3-4 intensity.",8,11
"1195","de","en","Die berichteten Nebenwirkungen sind gewöhnlich leicht und von kurzer Dauer:","The reported side effects are usually mild and of short duration:",11,10
"1196","de","en","Die beste Art, Viraferon bei dieser Indikation anzuwenden, ist die Kombination mit Ribavirin. itte","The best way to use Viraferon in this indication is in combination with ribavirin. lp",15,14
"1197","de","en","Die betroffene Körperoberfläche variierte zwischen 10-92%.","The affected BSA ranged from 10-92%.",6,6
"1198","de","en","Die Beutel unter leichtem Druck auf die Wände schütteln.","Shake the sachet applying slight pressure to the walls.",9,9
"1199","de","en","Die Bildung von Antikörpern war bei gleichzeitiger Anwendung von Humira und Methotrexat niedriger als unter Monotherapie.","Antibody formation was lower when Humira was given together with methotrexate in comparison with use as",16,16
"1200","de","en","Die Bildung von Ösophagusstenosen konnte durch die Anwendung von Steroiden weder reduziert noch eleminiert werden.","The formation of oesophageal stenosis cannot be reduced or eliminated by the use of steroids.",15,15
"1201","de","en","Die biliäre Exkretion scheint auch zur Elimination beizutragen.","Biliary excretion may also contribute to the elimination.",8,8
"1202","de","en","Die Bioverfügbarkeit einer Einzelgabe von 800 mg Indinavir betrug ungefähr 65% (90% CI, 58- 72%).","The bioavailability of a single 800– mg dose of indinavir was approximately 65% (90% CI, 58 – 72%).",18,15
"1203","de","en","Die Bioverfügbarkeit ist 65 bis 70%.","Bioavailability is 65 to 70%.",5,6
"1204","de","en","Die Blisterpackung im Umkarton aufbewahren.","Keep the blister in the outer carton.",7,5
"1205","de","en","Die calciumkanalhemmende Wirkung löst beispielsweise eine direkte Arteriendilatation mit Natrium- und Wasserretention aus.","Calcium channel blocking activity, for example elicits direct arterial dilation accompanied by sodium and water retention.",16,13
"1206","de","en","Die chemische und physikalische Stabilität der gebrauchsfertigen Zubereitung wurde für 24 Stunden bei 2 bis 8°C nachgewiesen.","Chemical and physical in-use stability has been demonstrated for 24 hours at 2 to 8°C.",15,17
"1207","de","en","Die chemische und physikalische Stabilität der rekonstituierten Lösung wurde für 4 Stunden bei einer Temperatur von 25°C nachgewiesen.","Chemical and physical in-use stability has been demonstrated for 4 hours at 25°C.",13,18
"1208","de","en","Die Cinacalcet-Plasmaspiegel können bei Rauchern aufgrund der Induktion eines durch CYP1A2 vermittelten Metabolismus erniedrigt sein.","4 Plasma levels of cinacalcet may be lower in smokers due to induction of CYP1A2-mediated metabolism.",16,15
"1209","de","en","Die Clearance kann bei Patienten mit geringer Kreatinin-Clearance herabgesetzt sein.","Clearance may be reduced in patients with low creatinine clearance.",10,10
