"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"580","es","en","Comprimidos redondos de color naranja, con una ‘ v’ en una cara y un 20 en la otra.","Orange round tablets marked with a ‘ v’ on one side and “ 20” on the other side.",18,18
"581","es","en","Comprobar la apariencia de Ratiograstim.","Check the appearance of Ratiograstim.",5,5
"582","es","en","Comprobar que la dosis es correcta 9.","Check you have the right dose 9.",7,7
"583","es","en","Compruebe la fecha de caducidad (CAD.) en la etiqueta de la jeringa.","Check the expiry date on the pre-filled syringe label (EXP).",10,12
"584","es","en","Compruebe que en la ventana de la dosis aparece “0” después de la prueba de seguridad.","Check that the dose window shows “0” following the safety test.",11,16
"585","es","en","Compruebe que esto es así antes de ponerse cada inyección.","Check this each time you inject yourself.",7,10
"586","es","en","Compruebe que la punta de la aguja ha atravesado el tapón.","Look for the needle tip inside the stopper window.",9,11
"587","es","en","Compruebe siempre dos veces la dosis preparada.","Always double -check your dosage.",5,7
"588","es","en","Compruebe su azúcar sanguíneo.","Check your blood sugar.",4,4
"589","es","en","Compruebe visualmente si hay burbujas de aire.","Visually inspect the syringe for air bubbles.",7,7
"590","es","en","Compruébelo cada vez que se inyecte.","Check each time you inject yourself.",6,6
"591","es","en","Compruébelo con su doctor o enfermera si no está seguro.","Check with your doctor or nurse if you are unsure.",10,10
"592","es","en","Computerweg 10 3542 DR Utrecht Holanda","Computerweg 10 3542 DR Utrecht The Netherlands",7,6
"593","es","en","Comtess 200 mg comprimidos recubiertos con película entacapona","Comtess 200 mg film-coated tablets entacapone",6,8
"594","es","en","Con cuidado dé la vuelta al conjunto del vial, el adaptador y la jeringa.","Carefully turn the vial, adapter and syringe assembly upside down.",10,14
"595","es","en","Con dosis ≥ 80 mg/ kg/ día se observaron lesiones necróticas en la cola.","Necrotic lesions of the tail were observed at ≥ 80 mg/ kg/ day.",13,14
"596","es","en","Con el émbolo totalmente presionado, inserte una de las jeringas de dosificación en la abertura del adaptador.","With the plunger fully depressed, insert one of the dosing syringes into the opening in the adapter.",17,17
"597","es","en","Con el fin de evitar la lipodistrofia los puntos de inyección deben rotarse dentro de una región anatómica.","Injection sites should be rotated within an anatomic region in order to avoid lipodystrophy.",14,18
"598","es","en","Con esto se pretende fomentar la participación de expertos externos en las reuniones del CPMP.","This is aimed at improving the involvement of external experts in meetings of the CPMP",15,15
"599","es","en","Con la otra mano sujete la jeringa como si fuera un lápiz.","With your other hand, hold the syringe as you would a pencil.",12,12
"600","es","en","Con METALYSE son frecuentes (> 1/ 100, < 1/ 10) los siguientes efectos adversos:","The following side effects are common (> 1/ 100, < 1/ 10) with METALYSE:",14,14
"601","es","en","con ningún otro fármaco antirreumático modificador de la enfermedad.","Study III evaluated 619 patients with moderately to severely active rheumatoid arthritis who were ≥ 18 t uc",18,9
"602","es","en","Con Pedea, se han comunicado los siguientes efectos adversos:","The following side effects have been reported with Pedea:",9,9
"603","es","en","Con una mano, tome un pliegue de piel que ceda con facilidad.","Remove the needle guard.With one hand, pinch a fold of loose skin.",12,12
"604","es","en","concentraciones de 40 a 50 µg/ g.","Sparfloxacin concentrates preferentially in macrophages, in which concentrations of 40-50 mg/ g are reached.",14,7
"605","es","en","Concentrado para solución para perfusión.","Concentrate for Solution for Infusion.",5,5
"606","es","en","Concentrado para solución Vía intravenosa para perfusión","Concentrate for solution for infusion",5,7
"607","es","en","CONCLUSIONES CIENTÍFICAS Y MOTIVOS DE LA MODIFICACIÓN DEL RESUMEN DE LAS CARACTERÍSTICAS DEL PRODUCTO PRESENTADAS POR LA EMEA","SCIENTIFIC CONCLUSIONS AND GROUNDS FOR AMENDMENT OF THE SUMMARIES OF PRODUCT CHARACTERISTICS PRESENTED BY THE EMEA",16,18
"608","es","en","CONDICIONES DE LA AUT ORIZACIÓN DE COMERCIALIZACIÓN","CONDITIONS OF THE MARKETING AUTHORISATION",5,7
"609","es","en","CONDICIONES DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN INCLUYENDO RESTRICCIONES DE SUMINISTRO Y USO","CONDITIONS OR RESTRICTIONS OF THE MARKETING AUTHORISATION REGARDING SUPPLY OR USE",11,12
"610","es","en","CONDICIONES DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN, INCLUIDAS RESTRICCIONES DE DISPENSACIÓN Y USO","CONDITIONS OR RESTRICTIONS OF THE MARKETING AUTHORISATION HOLDER REGARDING SUPPLY OR USE",12,12
"611","es","en","CONDICIONES GENERALES DE DISPENSACIÓN","GENERAL CLASSIFICATION FOR SUPPLY",4,4
"612","es","en","CONDICIONES O RESTRICCIÓN DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN RESPECTO A UN USO SEGURO Y EFICAZ","CONDITIONS OR RESTRICTIONS OF THE MARKETING AUTHORISATION WITH REGARD TO THE SAFE AND EFFECTIVE USE",15,15
"613","es","en","Conducción y uso de maquinas","Driving and using machines:",4,5
"614","es","en","Conducción y uso de máquinas","Driving and using machines",4,5
"615","es","en","Conducción y uso de máquinas Es poco probable que Plavix altere su capacidad de conducir o manejar maquinaria.","Plavix is unlikely to affect your ability to drive or to use machines.",13,18
"616","es","en","Conducción y uso de máquinas Oprymea puede causar alucinaciones (ver, oír o sentir cosas que no están presentes).","Driving and using machines Oprymea can cause hallucinations (seeing, hearing or feeling things that are not there).",17,18
"617","es","en","Conducción y uso de máquinas VIAGRA puede producir mareos y afectar a la visión.","Driving and using machines VIAGRA can cause dizziness and can affect vision.",12,14
"618","es","en","Confusión, Ansiedad, Labilidad emocional, Intento de suicidio, (ver también sección 4.4)","Confusion, Anxiety, Emotional lability, Suicide attempt (see also section 4.4)",10,11
"619","es","en","Conjuntivitis, dolor ocular, visión anormal, alteración de la glándula","Conjunctivitis, eye pain, abnormal vision, lacrimal gland disorder no",9,9
"620","es","en","Consejo: no presione el émbolo con rapidez.","Don’t push the plunger quickly.",5,7
"621","es","en","Conservación de Aerius 6.","How to store Aerius 6.",5,4
"622","es","en","CONSERVACIÓN DE AZOMYR LIOFILIZADO ORAL","HOW TO STORE AZOMYR ORAL LYOPHILISATE",6,5
"623","es","en","CONSERVACIÓN DE CIPROFLOXACINO HIKMA","HOW TO STORE CIPROFLOXACIN HIKMA",5,4
"624","es","en","CONSERVACIÓN DE DULOXETINE BOEHRINGER INGELHEIM","HOW TO STORE DULOXETINE BOEHRINGER INGELHEIM",6,5
"625","es","en","Conservación de FABLYN 6.","How to store FABLYN 6.",5,4
"626","es","en","Conservación de Glucomed 6.","Possible side effects 5 How to store Glucomed 6.",9,4
"627","es","en","Conservación de HBVAXPRO 10 microgramos/ ml 6.","How to store HBVAXPRO 10 micrograms/ ml 6.",8,7
"628","es","en","CONSERVACIÓN DE HUMALOG MIX50 PEN","HOW TO STORE HUMALOG MIX50 PEN",6,5
"629","es","en","Conservación de Insulin Human Winthrop Infusat 6.","How to store Insulin Human Winthrop Infusat 6.",8,7
"630","es","en","Conservación de Irbesartan BMS 6.","How to store Irbesartan BMS 6.",6,5
"631","es","en","Conservación de KOGENATE Bayer 2000 UI 6.","How to store KOGENATE Bayer 2000 IU 6.",8,7
"632","es","en","CONSERVACIÓN DE LIPROLOG MIX50 KWIKPEN","HOW TO STORE LIPROLOG MIX50 KWIKPEN",6,5
"633","es","en","Conservación de Neoclarityn 6.","How to store Neoclarityn 6.",5,4
"634","es","en","CONSERVACIÓN DE REFACTO AF","HOW TO STORE REFACTO AF",5,4
"635","es","en","Conservación de TachoSil No conservar a temperatura superior a 25ºC.","Storage of TachoSil Do not store above 25°C.",8,10
"636","es","en","Conservación de Trazec 6.","How to store Trazec 6.",5,4
"637","es","en","CONSERVACIÓN DE VACUNA ANTIGRIPAL PREPANDÉMICA (H5N1) (DE VIRUS FRACCIONADOS, INACTIVADOS, ADYUVADA) GLAXOSMITHKLINE BIOLOGICALS 3,75 µg","HOW TO STORE PREPANDEMIC INFLUENZA VACCINE (H5N1) (SPLIT VIRION, INACTIVATED, ADJUVANTED) GLAXOSMITHKLINE BIOLOGICALS 3.75 µg",15,15
"638","es","en","Conservación de Viraferon 6.","How to store Viraferon 6.",5,4
"639","es","en","Conservación de Xyrem 6.","Possible side effects 5 How to store Xyrem 6.",9,4
"640","es","en","Conservación de Zomarist 6.","How to store Zomarist 6.",5,4
"641","es","en","Conservar el vial en el embalaje exterior para protegerlo de la luz.","Keep the vial in the outer carton in order to protect from light.",13,12
"642","es","en","Conservar el vial en el envase original para protegerlo de la luz.","Store in the original carton in order to protect from light..",11,12
"643","es","en","Conservar el vial en la caja de cartón.","Keep the vial in the outer carton.",7,8
"644","es","en","Conservar en el embalaje original (blister) para protegerlo de la humedad.","Store in the original package (blister) in order to protect from moisture.",12,11
"645","es","en","Conservar en el embalaje original para protegerlo de la humedad.","Store in the original package in order to protect from moisture.",11,10
"646","es","en","Conservar en el embalaje original para protegerlo de la luz y la humedad.","Store in the original package in order to protect from light and moisture.",13,13
"647","es","en","Conservar en el embalaje original para protegerlo de la luz.","Store in the original package in order to protect from light.",11,10
"648","es","en","Conservar en el embalaje original.","Store in the original container.",5,5
"649","es","en","Conservar en el envase original para protegerlo de la humedad y de la luz.","Store in the original blister in order to protect from moisture and light.",13,14
"650","es","en","Conservar en el envase original.","Store in the original package.",5,5
"651","es","en","Conservar en lugar seco.","Store in a dry place.",5,4
"652","es","en","Conservar en nevera (2°C - 8°C).","Store in a refrigerator (2 C – 8 C).",9,6
"653","es","en","Conservar en nevera (entre 2 ºC y 8 ºC).","Store in a refrigerator (2 °C – 8 °C).",9,9
"654","es","en","Conservar en nevera (entre 2°C y 8°C).","Store in a refrigerator (2°C - 8°C).",7,7
"655","es","en","Conservar en nevera (entre 2ºC y 8 ºC).","Store in a refrigerator (2-8°C).",5,8
"656","es","en","Conservar en nevera (entre 2ºC y 8ºC).","Store in a refrigerator (2°C – 8°C).",7,7
"657","es","en","Conservar entre 2 – 8°C.","Store at 2 - 8°C.",5,5
"658","es","en","Conservar los viales en su caja de cartón para protegerlos de la luz.","Keep the vials in the outer carton in order to protect from light.",13,13
"659","es","en","Conservar y transportar refrigerado (2ºC-8ºC).","Store and transport refrigerated (2°C - 8°C).",7,5
"660","es","en","Conservar y transportar refrigerado (entre 2 ºC y 8 ºC) y protegido de la luz.","Store and transport refrigerated (+2 to +8 °C) and protected from light.",12,15
"661","es","en","Conserve el blíster en la caja de cartón externa para protegerlo de la luz.","Keep the blister in the outer carton in order to protect from light.",13,14
"662","es","en","Considerando el diseño del estudio, no se pueden sacar conclusiones de los resultados del análisis independiente.","Considering the design of the study, no conclusions can be drawn from the results of the separate analysis.",18,16
"663","es","en","constante durante los ensayos I, II y III.","ed trials I, II and III.",6,8
"664","es","en","Consulte a su médico o farmacéutico antes de utilizar cualquier medicamento.","Ask your doctor or pharmacist for advice before taking any medicine.",11,11
"665","es","en","Consulte a su médico o farmacéutico antes de utilizarr Ceftriaxona Tyrol Pharma 2 g.","Ask your doctor or pharmacist for advice before you use Ceftriaxone Tyrol Pharma 2g.",14,14
"666","es","en","Consulte a su médico o farmacéutico si no está seguro.","You should check with your doctor or pharmacist if you are not sure.",13,10
"667","es","en","Consulte a su médico o farmacéutico si tiene dudas.","Always take Ovitrelle exactly as your doctor has told you.",10,9
"668","es","en","Consulte a su médico si observa cambios en su grasa corporal.","Tell your doctor if you notice changes in your body fat.",11,11
"669","es","en","Consulte a su médico si tiene dudas.","You should check with your doctor if you are not sure.",11,7
"670","es","en","Consulte con su médico.","Ask your doctor for advice.",5,4
"671","es","en","Contacte con su médico si ha tomado más solución oral de la que debiera.","Contact your doctor if you took more Keppra than you should.",11,14
"672","es","en","Contacte inmediatamente con su médico si se queda embarazada, piensa que podría estar embarazada o en","Tell your doctor if you are breast-feeding or if you are planning to breast-feed your baby. tn",17,16
"673","es","en","CONTENIDO EN PESO, EN VOLUMEN O EN UNIDADES","CONTENTS BY WEIGHT, BY VOLUME OR BY NUMBER OF DOSES",10,8
"674","es","en","CONTENIDO EN PESO, VOLUMEN O EN UNIDADES na co to en am dic Me","CONTENTS BY WEIGHT, BY VOLUME OR BY UNIT tn uc rod lp ina dic Me",15,14
"675","es","en","CONTENIDOS EN PESO, EN VOLUMEN O EN UNIDAD","CONTENTS BY WEIGHT, BY VOLUME OR BY UNIT",8,8
"676","es","en","Contiene 1 parche transdérmico.","Contains 1 transdermal patch.",4,4
"677","es","en","Contiene el principio activo alglucosidase alfa.","It contains the active substance alglucosidase alfa.",7,6
"678","es","en","Contiene sacarosa Para mayor información consultar el prospecto.","Contains sucrose See leaflet for further information",7,8
"679","es","en","Contribuir a la protección y promoción de la salud humana y animal mediante:","To contribute to the protection and promotion of public and animal health by:",13,13
"680","es","en","controlada durante los seis meses previos (ver sección 4.4);","in the previous six months (see section 4.4); 121",9,9
"681","es","en","Convenia 80 mg/ ml en polvo y disolvente para solución inyectable para perros y gatos","Convenia 80 mg/ ml powder and solvent for solution for injection for dogs and cats",15,15
"682","es","en","Copalia 5 mg/ 80 mg","Copalia 5 mg/ 80 mg",5,5
"683","es","en","CORRECCIONES A LA FICHA TÉCNICA O RESUMEN DE LAS CARACTERISTICAS DEL PRODUCTO, ETIQUETADO Y PROSPECTO","AMENDMENTS TO SUMMARY OF PRODUCT CHARACTERISTICS AND PACKAGE LEAFLET AND LABELLING",11,15
"684","es","en","Corso Vittorio Emanuele Ii, 72 10121 Torino Italia","Corso Vittorio Emanuele Ii, 72 10121 Torino Italy",8,8
"685","es","en","Corte la matriz humedecida de InductOs en 6 piezas iguales (aproximadamente de 2,5 x 5 cm).","Cut the wetted matrix of InductOs into 6 equal (approximately 2.5 x 5 cm) pieces.",15,16
"686","es","en","Coup Oe Kouparoussos & Sia Agias Varvaras 53 Dafni 17235 Grecia","Coup Oe Kouparoussos & Sia Agias Varvaras 53 Dafni 17235 Greece",11,11
"687","es","en","Cozaar comp se suministra en los siguientes tamaños de envase:","Cozaar Comp is supplied in the following pack sizes:",9,10
"688","es","en","CPMP/ 1357/ 99 5.3 Datos preclínicos sobre seguridad","In the dog, the results of an electrophysiological CPMP/ 1357/ 99",11,8
"689","es","en","CPMP/ 4060/ 03 4.6 Embarazo y lactancia","CPMP/ 4060/ 03 4.6 Pregnancy and lactation",7,7
"690","es","en","CPMP/ 459/ 04 4.2 Posología y método de administración","Posology and method of administration CPMP/ 459/ 04",8,9
"691","es","en","CPMP/ BWP/ 198/ 95","CPMP/ BWP/ 198/ 95",4,4
"692","es","en","CPMP/ EWP/ 563/ 95","CPMP/ EWP/ 563/ 95",4,4
"693","es","en","Creatinina sérica a Día - X Creatinina sérica a Día - Y","Serum creatinine at Day - X Serum creatinine at Day - Y",12,12
"694","es","en","Crema de naranja natural con otros aromas naturales","Natural orange cream with other natural flavours",7,8
"695","es","en","Crisis hipertensivas Hipotensión ortostática2 Frialdad periférica","Hypertensive crisis Orthostatic hypotension2Pe ripheral coldness",6,6
"696","es","en","CRIXIVAN 200 mg cápsulas duras Indinavir","CRIXIVAN 200 mg hard capsules Indinavir",6,6
"697","es","en","croscarmelosa sódica, sílice coloidal anhidro, estearilfumarato sódico.","croscarmellose sodium, silica colloidal anhydrous, sodium stearyl fumarate.",8,7
"698","es","en","Cualquier signo de inflamación o infección.","In some patients with advanced HIV infection",7,6
"699","es","en","Cualquier solución restante así como la bolsa deben ser desechadas adecuadamente, de acuerdo con los requerimientos locales.","Any unused solution and the bag should be adequately disposed of, in accordance with local requirements.",16,17
"700","es","en","Cuando este reconocimiento no es posible, se solicita a la EMEA un arbitraje vinculante.","Where this is not possible, the EMEA is called on to prepare a binding arbitration.",15,14
"701","es","en","Cuando éste se vacía ya no se puede volver a utilizar.","Once the cartridge is empty, do not use it again.",10,11
"702","es","en","Cuando indinavir se administra en monoterapia los virus resistentes aparecen rápidamente (ver sección 5.1).","When indinavir is administered as monotherapy resistant viruses rapidly emerge (see section 5.1).",13,14
"703","es","en","Cuando la ingesta se reduce, se debe utilizar la siguiente fórmula:","Where feed intake is reduced, use the following formula:",9,11
"704","es","en","Cuando la pluma está vacía no se puede volver a usar.","When the Pen is empty you cannot use it again.",10,11
"705","es","en","Cuando los síntomas desaparezcan o mejoren, la perfusión puede continuar.","When these symptoms go away, or improve, the infusion can be continued.",12,10
"706","es","en","Cuando Plavix se presenta en cualquier blíster de aluminio no requiere condiciones especiales de conservación.","If Plavix is supplied in all aluminium blisters, it does not require any special storage conditions.",16,15
"707","es","en","Cuando recuerde tomar ADARTREL, tome la siguiente dosis a la hora habitual.","When you do remember to take ADARTREL, take your next dose of ADARTREL at the usual time.",17,12
"708","es","en","Cuando se diluye Busilvex, se obtiene una solución transparente e incolora.","When diluted Busilvex is a clear colourless solution.",8,11
"709","es","en","Cuando se produce una erupción, suele aparecer","If a rash occurs, it usually appears soon after anti-HIV",10,7
"710","es","en","Cuando se reconstituye con 2 ml de disolvente, se proporcionan 20 mg/ml de parecoxib.","When reconstituted with 2 ml solvent, provides 20 mg/ ml of parecoxib.",12,14
"711","es","en","Cuando se reinicie el tratamiento se seguirán las instrucciones detalladas en la sección 4.2.","Re-introduction must follow the guidelines detailed in section 4.2.",9,14
"712","es","en","Cuando se use Norvir a dosis completas se tomarán las siguientes precauciones.","The following warnings apply when Norvir is taken as a full dose.",12,12
"713","es","en","Cuando se utilice en pacientes con cáncer de mama, se administrará con un quimioterápico llamado paclitaxel.","When used for patients with breast cancer, it will be administered with a chemotherapy called paclitaxel.",16,16
"714","es","en","Cuando sea necesario, Irbesartan Hydrochlorothiazide BMS puede administrarse junto con otros tratamientos para la hipertensión.","Irbesartan Hydrochlorothiazide BMS may be added to other treatments for hypertension.",11,15
"715","es","en","Cuando sea necesario, Irbesartan Hydrochlorothiazide Winthrop puede administrarse junto con otro medicamento antihipertensivo (ver sección 4.5).","When necessary, Irbesartan Hydrochlorothiazide Winthrop may be administered with another antihypertensive medicinal product (see section 4.5).",16,16
"716","es","en","Cuánto EXJADE debe tomar La dosis de EXJADE está relacionada con el peso corporal para todos los pacientes.","How much EXJ ADE to take The dose of EXJADE is related to body weight for all patients.",18,18
"717","es","en","Cuatro de los estudios compararon RoActemra con placebo (un tratamiento ficticio).","Four of the studies compared RoActemra with placebo (a dummy treatment).",11,11
"718","es","en","Cubierta del comprimido recubierto de 10 mg:","Tablet coat for 10 mg film-coated tablet:",7,7
"719","es","en","Cubierta pelicular: hipromelosa, dióxido de titanio (E171), lactosa, triacetina, laca aluminio que contiene carmín de índigo (E 132).","hypromellose, titanium dioxide (E171), lactose, triacetin, indigo carmine aluminium lake (E132)",11,18
"720","es","en","curativo para las personas que puedan recibir tratamiento oral, cuando sea","treatment for persons able to receive treatment by oral route when clinically appropriate.",13,11
"721","es","en","Curvas de Kaplan-Meier para la supervivencia global (población por intención de tratar)","Kaplan-Meier curves for overall survival (Intent to Treat population)",9,12
"722","es","en","CYSTAGON 150 mg cápsulas duras","CYSTAGON 150 mg hard capsules",5,5
"723","es","en","CZ-18600 Praha 8 Tel: +420 236 080300 ic","CZ-18600 Praha 8 Tel: +420 236 080300 in ic",9,8
"724","es","en","da Reúna los elementos necesarios antes de comenzar:","ed Preparation Collect nece ssary items before you begin:",9,8
"725","es","en","Dabigatrán etexilato Dabigatrán etexilato 150 mg 220 mg","Dabigatran etexilate 220 mg",4,8
"726","es","en","Daiichi Sankyo Europe GmbH","Daiichi Sankyo Europe GmbH",4,4
"727","es","en","Damastown, Mulhuddart IRL-Dublin 15 Tél. / Tel: + 353 1 822 5404","Damastown, Mulhuddart IRL-Dublin 15 Tél. / Tel: + 353 1 822 5404",12,12
"728","es","en","Danmark Dr Helle HARTMANN FRIES (1) Prof.","Danmark Dr Helle HARTMANN FRIES (1) Prof.",7,7
"729","es","en","Danmark Merck Sharp & Dohme Tlf: +45 43 28 77 66 dkmail@merck. com","Danmark Merck Sharp & Dohme Tlf: +45 43 28 77 66 dkmail@merck. com",13,13
"730","es","en","Danmark Orion Pharma Animal Health Tlf: +45 49 12 67 65","Danmark Orion Pharma Animal Health Tlf: +45 49 12 67 65",11,11
"731","es","en","Darbepoetin alfa se produce por ingeniería genética en células de ovario de Hamster Chino (CHO-K1).","Darbepoetin alfa is produced by gene-technology in Chinese Hamster Ovary Cells (CHO-K1).",12,15
"732","es","en","Daronrix, suspensión inyectable en jeringa precargada.","Daronrix, suspension for injection in a prefilled syringe.",8,6
"733","es","en","Dasatinib y sus metabolitos se excretan mínimamente por vía renal.","Dasatinib and its metabolites are minimally excreted via the kidney.",10,10
"734","es","en","Datos a tres años del 4411","Three year data in study MF 4411",7,6
"735","es","en","Datos de reacciones adversas al medicamento","ACUITY trial; adverse drug reaction data",6,6
"736","es","en","Datos de sensibilidad in vitro","In vitro Susceptibility Data",4,5
"737","es","en","David Drakeford trabajó en Telecom Eireann, donde dirigió la instalación de una red nacional de comunicación de datos.","David Drakeford worked with Telecom Eireann where he managed the implementation of a national data communication network.",17,18
"738","es","en","de · Disentería porcina","Minimum of 7 days and up",6,4
"739","es","en","DE = Desviación estándar","SD – Standard Deviation.",4,4
"740","es","en","de descompensación hepática y muerte.","Co-infected patients with advanced cirrhosis receiving HAART may be at increased risk of hepatic decompensation and death.",17,5
"741","es","en","de espalda, dolor en las extremidades como en los dedos de las manos y los pies","pain, pain in extremities such as fingers and toes",9,16
"742","es","en","De esta forma ayudará a proteger el medio ambiente.","These measures will help to protect the environment",8,9
"743","es","en","De esta forma el Liprolog se mantendrá estéril y no habrá pérdidas.","This will keep the Liprolog sterile and prevent leaking.",9,12
"744","es","en","De éstas, las más significativas son: anafilaxis, celulitis, flebitis, y anticuerpos neutralizantes.","Of these the most significant include: anaphylaxis, cellulitis, phlebitis, and neutralising antibodies.",12,12
"745","es","en","De este modo protege contra las enfermedades causadas por tales virus.","This will help to protect against the diseases caused by these viruses.",12,11
"746","es","en","De este modo, se puede lograr una disminución más rápida de la población de pulgas del hogar.","This can result in a more rapid reduction in the household flea population.",13,17
"747","es","en","De hecho, los datos clínicos disponibles son muy limitados y no permiten obtener conclusiones fiables al respecto.","Indeed, the available clinical data are very limited and preclude any reliable conclusion in the field.",16,17
"748","es","en","DE LA PRIMERA AUTORIZACIÓN/ REVALIDACIÓN DE","DATE OF FIRST AUTHORISATION/ RENEWAL OF THE AUTHORISATION",8,6
"749","es","en","DE LA PRIMERA AUTORIZACIÓN/RENOVACIÓN DE","DATE FOR FIRST AUTHORISATION / RENEWAL OF AUTHORISATION...............................................",8,5
"750","es","en","De los metabolitos hallados en orina, sólo un 1% aproximadamente se ha formado por oxidación.","Of the metabolites found in urine only about 1% have been formed through oxidation.",14,15
"751","es","en","De manera alternativa, pueden tomarse 120 mg (dos comprimidos) por la mañana.","Alternatively, 120 mg (two tablets) may be taken in the morning.",11,12
"752","es","en","DE/ H/ 0740/ 003/ MR Austria Alemania España Francia Países Bajos","Austria Germany Spain France The Netherlands United Kingdom",8,11
"753","es","en","Debe abandonarse el tratamiento con mirtazapina en caso de que el paciente entrase en una fase maníaca","The majority of withdrawal reactions are mild and self-limiting.",9,17
"754","es","en","Debe advertirse a los pacientes que extremen las precauciones para evitar una hipoglucemia mientras conducen.","Patients should be advised to take precautions to avoid hypoglycaemia whilst driving.",12,15
"755","es","en","Debe advertirse a los pacientes que no deben ingerir la cápsula con desecante incluida en el frasco.","Patients should be advised not to swallow the desiccant capsule found in the bottle.",14,17
"756","es","en","Debe colocarse el primer parche del nuevo ciclo en cuanto se acuerde.","The user should apply the first patch of the new cycle as soon as remembered.",15,12
"757","es","en","Debe considerarse este hecho cuando se prescriba Faslodex a pacientes en riesgo.","This should be taken into consideration when prescribing Faslodex to patients at risk.",13,12
"758","es","en","Debe considerarse la interrupción del tratamiento con Betaferon (ver también sección 4.3 y 4.8).","Cessation of therapy with Betaferon should be considered (see also section 4.3 and section 4.8).",15,14
"759","es","en","Debe considerarse la monitorización de la función renal.","Monitoring of renal function should be considered.",7,8
"760","es","en","Debe considerarse la reducción de la dosis de CRIXIVAN a 400-600 mg cada 8 horas.","Dose reduction of CRIXIVAN to 400-600 mg every 8 hours should be considered.",13,15
"761","es","en","Debe contactar con su médico inmediatamente si observa cualquiera de los siguientes efectos:","You must contact your doctor immediately if you notice any of the following:",13,13
"762","es","en","Debe desecharse la solución no utilizada.","Any unused solution should be discarded.",6,6
"763","es","en","Debe evitarse el consumo de alcohol y los medicamentos que lo contengan.","Avoid consumption of alcohol and medicinal products containing alcohol.",9,12
"764","es","en","Debe evitarse la administración concomitante de fármacos potencialmente neurotóxicos.","Concurrent administration of potential nephrotoxic drugs should be avoided.",9,9
"765","es","en","Debe evitarse la administración concomitante de voriconazol y rifabutina a menos que el beneficio sea superior al riesgo.","Concomitant use of voriconazole and rifabutin should be avoided unless the benefit outweighs the risk.",15,18
"766","es","en","Debe informar a su médico si está embarazada, si sospecha que pudiera estarlo o si planea quedarse embarazada.","You must tell your doctor if you think that you are (or might become) pregnant.",15,18
"767","es","en","Debe informar a su médico sobre cualquier enfermedad que tenga o que haya padecido.","You should tell your doctor about any medical conditions that you have or have had.",15,14
"768","es","en","Debe iniciarse un tratamiento antipirético de acuerdo a las directrices de tratamiento local.","Antipyretic treatment should be initiated according to local treatment guidelines.",10,13
"769","es","en","Debe intentar tomar su dosis diaria a la misma hora cada día.","You should try to take your daily dose at about the same time each day.",15,12
"770","es","en","Debe manejarse con cuidado.","It must be handled with care.",6,4
"771","es","en","Debe mostrarse el prospecto o el etiquetado al médico.","The package insert or the label should be shown to the physician",12,9
"772","es","en","Debe prestarse especial atención a la exactitud de la dosis.","Particular care should be taken with regard to the accuracy of dosing.",12,10
"773","es","en","Debe recibir formación sobre cómo inyectarseAvonex.","You should have had training in how to inject Avonex.",10,6
"774","es","en","Debe saber que estos dos trastornos pueden estar causados por este tipo de medicamentos.","You should be aware that both of these conditions may be caused by this type of medicine.",17,14
"775","es","en","Debe subrayarse además que la lamotrigina no está indicada para el tratamiento agudo.","It should be also underlined that lamotrigine is not indicated for acute treatment.",13,13
"776","es","en","Debe tenerse en cuenta la posibilidad de interacciones en los pacientes tratados con AZOPT.","The potential for interactions must be considered in patients receiving AZOPT.",11,14
"777","es","en","Debe tenerse precaución a la hora de recetarlo a mujeres embarazadas.","Caution should be exercised when prescribing to pregnant women.",9,11
"778","es","en","Debe tomarse diariamente un comprimido masticable de 4 mg por la noche.","One 4 mg chewable tablet daily to be taken in the evening.",12,12
"779","es","en","Debe transcurrir al menos 1 mes entre la administración de una vacuna de virus vivos y ProQuad.","At least 1 month should elapse between receipt of a live virus vaccine and ProQuad.",15,17
"780","es","en","Debe utilizarse con precaución en pacientes que tengan problemas de hígado.","It should be used with caution in patients who have problems with their liver.",14,11
"781","es","en","Deben considerarse los estándares médicos actuales en el tratamiento de emergencia.","The current medical standards for emergency treatment are to be observed.",11,11
"782","es","en","Deben mantenerse las recomendaciones inmunoprofilácticas frente a la hepatitis B establecidas localmente.","Locally established immunoprophylactic measures against hepatitis B should be maintained.",10,12
"783","es","en","Deben tenerse en cuenta las recomendaciones oficiales sobre el uso apropiado de agentes antibacterianos.","Vaccination may not be sufficient to prevent meningococcal infection.",9,14
"784","es","en","Deben utilizarse con precaución otros medicamentos antiagregantes plaquetarios (ácido acetilsalicílico, dipiridamol, sulfinpirazona, ticlopidina ó clopidogrel), y los AINEs.","Other antiplatelet medicinal products (acetylsalicylic acid, dipyridamole, sulfinpyrazone, ticlopidine or clopidogrel), and NSAIDs should be used with caution.",18,18
"785","es","en","Deberá controlarse su respiración durante tres días después de la vacunación.","Their breathing should be monitored for up to three days after vaccination.",12,11
"786","es","en","Deberá evitarse el contacto cutáneo con el contenido de la pipeta.","Skin contact with the pipette content should be avoided.",9,11
"787","es","en","deberá fundarse en una valoración individual de los riesgos globales de cada paciente.","on an assessment of the individual patient's overall risks,",9,13
