"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"1334","fr","en","Des échantillons pour le dosage des anticorps anti-IgG seront recueillis à intervalles précis.","Samples for IgG antibody will be collected at specific intervals.",10,13
"1335","fr","en","Des effets cardiovasculaires et des anomalies hématologiques ont été observés chez certaines espèces.","Cardiovascular effects and haematological changes were observed in some species.",10,13
"1336","fr","en","Des effets indésirables de grade 3 ou 4 sont prévisibles chez environ 40% des patients.","Around 40% of patients are expected to have adverse reactions of grade 3 or 4 severity.",16,15
"1337","fr","en","Des effets indésirables dose-dépendants sont probables.","Dose- dependent side effects are likely to occur.",8,6
"1338","fr","en","Des effets plus importants sont attendus lorsque le propionate de fluticasone est inhalé.","Greater effects may be expected when fluticasone propionate is inhaled.",10,13
"1339","fr","en","Des effets sévères peuvent apparaître, y compris des réactions allergiques et anaphylactiques.","Severe effects may occur, including allergic and anaphylactic reactions.",9,12
"1340","fr","en","Des effets sur l'ossification sternale ont été observés à 1,5 et 3,0 mg/ kg/ jour.","Effects on sternal ossification were seen at 1.5 and 3.0 mg/ kg/ day.",13,15
"1341","fr","en","Des effets thrombo-emboliques veineux ont rarement été rapportés.","Vascular disorders Venous thromboembolic events have rarely been reported.",9,8
"1342","fr","en","Des élévations de l’ ALAT sont survenues rarement et en général ont disparu à l’ arrêt du traitement.","Elevations of ALT occurred rarely and usually resolved upon discontinuation of therapy.",12,18
"1343","fr","en","Des éruptions cutanées érythémateuses ou maculopapuleuses, avec ou sans prurit, peuvent survenir pendant le traitement.","Rash / cutaneous reactions: erythematous or maculopapular cutaneous eruptions, with or without pruritus, may occur during therapy.",17,15
"1344","fr","en","Des études chez le rat montrent que le lisinopril traverse peu la barrière hémato-encéphalique.","Studies in rats indicate that lisinopril crosses the blood-brain barrier poorly.",11,14
"1345","fr","en","Des études chez les rates allaitantes ont montré que la stavudine était excrétée dans le lait.","Studies in lactating rats showed that stavudine is excreted in breast milk.",12,16
"1346","fr","en","Des études de toxicité à doses répétées de voriconazole ont montré que le foie est l’ organe cible.","General pharmacokinetic characteristics The pharmacokinetics of voriconazole have been characterised in healthy subjects, special populations and patients.",17,18
"1347","fr","en","Des études effectuées chez l’ animal font penser que la varénicline est excrétée dans le lait maternel.","Animal studies suggest that varenicline is excreted in breast milk.",10,17
"1348","fr","en","Des études effectuées chez l’ animal ont mis en évidence une toxicité sur la reproduction (voir rubrique 5.3).","Studies in animals have shown reproductive toxicity (see section 5.3).",10,18
"1349","fr","en","Des études in vitro n'ont montré aucune inhibition d'un sous- type du cytochrome P450.","In vitro studies have shown no inhibition of any subtype of cytochrome P450.",13,14
"1350","fr","en","Des études pharmacocinétiques ont été effectuées après l'administration intraveineuse du produit.","Pharmacokinetic studies were performed after the intravenous administration of the product.",11,11
"1351","fr","en","Des évaluations de tolérance à long terme sont en cours.","Long-term safety evaluations are ongoing.",5,10
"1352","fr","en","Des évanouissements, parfois accompagnés de tremblements ou raideurs importantes, ont été rapportés.","Fainting, sometimes accompanied by shaking or stiffening, has been reported.",10,12
"1353","fr","en","Des gants, des lunettes et des vêtements de protection doivent être utilisés.","Gloves, goggles and protective clothing should be used.",8,12
"1354","fr","en","Des idées et des comportements suicidaires ont été rapportés pendant le traitement par aripiprazole.","Suicidal thoughts and behaviours have been reported during aripiprazole treatment.",10,14
"1355","fr","en","Des informations détaillées sur ce médicament sont disponibles sur le site internet de l’ Agence 'e","Detailed information on this medicinal product is available on the website of the European Medicines ed",16,16
"1356","fr","en","Des informations sur les modalités de prescription de ce produit sont disponibles sur l’ étiquette/ l’ emballage.","Information on the prescription status of this product may be found on the label/ outer package.",16,17
"1357","fr","en","Des interactions significatives sur le plan clinique impliquant le cytochrome CYP2C9 paraissent donc improbables.","Therefore, clinically relevant interactions involving cytochrome CYP2C9 appear unlikely.",9,14
"1358","fr","en","Des interférences avec l’ évaluation des niveaux de glucose sanguins sont peu probables.","Interferences with determination of blood glucose levels are not expected.",10,13
"1359","fr","en","Dès lors, les inhibiteurs de ces enzymes peuvent augmenter l’ exposition à la darifénacine.","Therefore, inhibitors of these enzymes may increase darifenacin exposure.",9,14
"1360","fr","en","Des mesures appropriées de désinfection doivent être prises après l'utilisation de ce vaccin bactérien vivant.","Appropriate disinfection procedures should be used following use of this live bacterial vaccine.",13,15
"1361","fr","en","Des mises à jour annuelles devront être fournies au moment des Réévaluations Annuelles.","Annual updates will be provided at the time of the annual reassessments.",12,13
"1362","fr","en","Des nausées, vomissements, diarrhées et dyspnée ont été signalés en association avec l’ inhalation de Ventavis.","Vomiting, nausea, diarrhoea and dyspnoea have been reported in association with Ventavis inhalation.",13,16
"1363","fr","en","Des observations similaires sont attendues avec la dose approuvée de","Similar findings are expected with the approved darunavir/ ritonavir",9,10
"1364","fr","en","Des œ dèmes périphériques ont été observés avec les AREs, y compris avec l’ ambrisentan.","Peripheral oedema has been observed with ERAs including ambrisentan.",9,15
"1365","fr","en","Des papules ont pu été observées plus rarement (chez moins de 1% des chiens traités).","Papules were observed uncommonly (less than 1% of treated dogs).",10,15
"1366","fr","en","Des précautions particulières seront prises chez les femmes présentant une allergie active ou ayant un terrain allergique connu.","Special care should be taken in women with an active allergic condition or a known history of allergy.",18,18
"1367","fr","en","Des réactions cutanées d’ hypersensibilité ont été observées.","Cutaneous hypersensitivity reactions have been reported.",6,8
"1368","fr","en","Des réactions d’ hypersensibilité incluant rash, urticaire, angio-oedème et réactions anaphylactiques ont été rarement rapportées.","Hypersensitivity reactions including rash, urticaria, angioedema and anaphylactic reactions have been reported rarely.",13,15
"1369","fr","en","Des réactions de photosensibilité ont été signalées, en particulier lors des traitements à long-terme (voir aussi rubrique 4.4).","Sinusitis Anaphylactoid reaction, hypersensitivity",4,18
"1370","fr","en","Des récepteurs à l’ érythropoïétine seraient exprimés à la surface de différents types de cellules","Two of the studies recruited patients who were being treated with chemotherapy.",12,15
"1371","fr","en","Des récepteurs à l’ érythropoïétine seraient exprimés à la surface de différents types de cellules tumorales.","is receptors may be expressed on the surface of a variety of tumour cells.",14,16
"1372","fr","en","Des récepteurs de l’ érythropoïétine peuvent également être présents à la surface de certaines cellules tumorales.","Erythropoietin receptors may be expressed on the surface of a variety of tumour cells.",14,16
"1373","fr","en","Des résultats complémentaires d'efficacité sont présentés dans le Tableau 5.","Further efficacy results are reported in Table 5.",8,10
"1374","fr","en","Des résultats similaires ont été observés dans les deux autres études à court terme.","Similar results were seen in the other two short- term studies.",11,14
"1375","fr","en","Des surdosages allant jusqu’ à 19,2 MBq/ kg de [90Y]-Zevalin se sont produits au cours des essais cliniques.","Overdose as high as 19.2 MBq/ kg of [90Y]-radiolabelled Zevalin occurred in clinical trials.",14,18
"1376","fr","en","Des traitements alternatifs faiblement inducteurs du CYP3A4 doivent être envisagés chaque fois que possible.","Alternate treatments lacking potent CYP3A4 inducing activity should be considered when possible.",12,14
"1377","fr","en","Des traitements répétés par MabThera sont possibles.","Repeated courses of treatment with MabThera are possible.",8,7
"1378","fr","en","Désinfecter le bouchon en caoutchouc du dispositif avec de l'alcool.","Disinfect the rubber seal of the device with alcohol.",9,10
"1379","fr","en","Désinfectez la peau à l’aide d’un désinfectant approprié.","For skin disinfection use an appropriate disinfectant.",7,8
"1380","fr","en","Desquamation, sécheresse cutanée Tuméfaction, inflammation Sensation de picotements, fourmillements Saignement Décoloration de la peau Ulcère cutané","Flaking, peeling, dry skin Swelling, inflammation Stinging, tingling Bleeding Skin discoloration Skin ulcer",13,16
"1381","fr","en","détresse respiratoire, dyspnée, toux","respiratory distress, dyspnoea, cough",4,4
"1382","fr","en","Deutschland Astellas Pharma GmbH Georg-Brauchle-Ring 64 – 66 D-80992 München Tel: + 49 (0)89 454401","Deutschland Astellas Pharma GmbH Georg-Brauchle-Ring 64 – 66 D-80992 München Tel: + 49 (0)89 454401",15,15
"1383","fr","en","Deutschland BioPartners GmbH Eisenstrasse 3 D-65428 Rüsselsheim Tel: +49 (0) 6142 70 8000","Deutschland BioPartners GmbH Eisenstrasse 3 D-65428 Rüsselsheim Tel: + 49(0) 6142 70 8000",13,13
"1384","fr","en","Deutschland GlaxoSmithKline GmbH & Co.","Deutschland GlaxoSmithKline GmbH & Co.",5,5
"1385","fr","en","Deutschland MEDA Pharma GmbH & Co.","Deutschland MEDA Pharma GmbH & Co.",6,6
"1386","fr","en","Deutschland Pfizer GmbH, Tel: +49 30 550 055 01","Deutschland Pfizer GmbH, Tel: +49 (0) 30 5500 5501",9,9
"1387","fr","en","Deutschland Takeda Pharma GmbH Tel. + 49 (0) 241 941-0","Deutschland Takeda Pharma GmbH Tel. + 49 (0) 241 941-0",10,10
"1388","fr","en","Deux études ont été réalisées afin d'évaluer l'efficacité et la tolérance de Januvia en monothérapie.","Two studies were conducted to evaluate the efficacy and safety of Januvia monotherapy.",13,15
"1389","fr","en","Deux inhalations deux fois par jour","This medicine if not recommended",5,6
"1390","fr","en","Deux isoformes, la COX-1 et la COX-2 ont été identifiées.","Two isoforms, COX-1 and COX-2, have been identified.",8,10
"1391","fr","en","Deuxième et troisième trimestres de la grossesse (voir rubriques 4.4 et 4.6).","Second and third trimester of pregnancy (see sections 4.4 and 4.6).",11,12
"1392","fr","en","Dévisser la seringue de l’ adaptateur.","Unscrew the syringe from the vial access device.",8,6
"1393","fr","en","Dévissez complètement l’aiguille en tournant dans le sens contraire des aiguilles d’une montre, comme am","ge Completely unscrew the injection needle assembly using an anti-clockwise turning motion as shown in Diagram R.",17,15
"1394","fr","en","Dévissez l'aiguille protégée par son capuchon, puis jetez-la conformément","Insert needle into skin using injection technique recommended by your healthcare professional.",12,9
"1395","fr","en","Diabète, Troubles du métabolisme et de la nutrition","Metabolism and nutrition disorders",4,8
"1396","fr","en","Diacomit est un médicament qui contient le principe actif stiripentol.","Diacomit is a medicine that contains the active substance stiripentol.",10,10
"1397","fr","en","Diagnostic L'acidose lactique est caractérisée par une dyspnée acidosique, des douleurs abdominales, et une hypothermie suivie d'un coma.","Lactic acidosis is characterised by acidotic dyspnoea, abdominal pain and hypothermia followed by coma.",14,18
"1398","fr","en","Diarrhée Reflux gastro-intestinal Douleur abdominale Constipation Atteintes cutanées et sous-cutanées","Diarrhoea Gastrointestinal reflux disease Abdominal pain Constipation Skin and subcutaneous tissue disorders",12,10
"1399","fr","en","Dicural comprimés enrobés doit être utilisé seulement après vérification de la sensibilité des souches.","Dicural Coated Tablets should only be used based on susceptibility testing.",11,14
"1400","fr","en","diffusé pour consultation en mars 2001 diffusé pour consultation en septembre 2001","Released for consultation September 2001",5,12
"1401","fr","en","Digoxine 0,4 mg en dose 600/100 deux fois par Digoxine","Digoxin 0.4 mg single dose 600/100 b.i.d.",7,10
"1402","fr","en","Diminution de TMZ d’ un niveau de dosea","See footnote b See footnote b",6,8
"1403","fr","en","Diminution du taux de prothrombine et augmentation de l’ INR (voir rubriques 4.3 et 4.5)","Decreased prothrombin and increased INR (see sections 4.3 and 4.5)",10,15
"1404","fr","en","Dioxyde de titane (E171) Gélatine","Titanium dioxide (E171) Gelatin",4,5
"1405","fr","en","Diplôme de chimiste et de pharmacienne de l'université libre de Berlin.","Qualified chemist and pharmacist from the Free University of Berlin.",10,11
"1406","fr","en","Diplôme de pharmacien de l’université libre de Bruxelles.","Qualified Pharmacist from the Free University of Brussels.",8,8
"1407","fr","en","Diplôme en sciences vétérinaires de l’université de Milan.","Veterinary medicine degree from the University of Milan.",8,8
"1408","fr","en","Discutez avec votre médecin, infirmière ou pharmacien si vous avez un doute.","Discuss with your doctor, nurse or pharmacist if you are unsure about anything.",13,12
"1409","fr","en","Disposer la barquette sur la surface de travail.","Lay the tray down on it.",6,8
"1410","fr","en","Distribution Acide nicotinique La fixation de l’ acide nicotinique aux protéines plasmatiques est de moins de 20%.","Distribution Nicotinic acid Nicotinic acid is less than 20% bound to serum proteins.",13,17
"1411","fr","en","Distribution L’ aprépitant se lie fortement aux protéines, avec une moyenne de 97%.","Distribution Aprepitant is highly protein bound, with a mean of 97%.",11,13
"1412","fr","en","Distribution Le zaleplon est lipophile avec un volume de distribution d'environ 1,4±0,3 l/ kg après administration intraveineuse.","Distribution Zaleplon is lipophilic with a volume of distribution of about 1.4±0.3 l/ kg following intravenous administration.",17,17
"1413","fr","en","Dix-huit patients ont participé à l’ étude jusqu’ à son terme.","Eighteen patients completed the study.",5,11
"1414","fr","en","DMO lombaire – évolution moyenne entre le début de l’ étude et la 3ème année","BMD – mean change relative to baseline total hip at year 3",12,15
"1415","fr","en","docétaxel toutes les 3 docétaxel toutes les semaines semaines","Docetaxel every Docetaxel every 3 weeks week",7,9
"1416","fr","en","Doctorat en santé publique de l'université de Bordeaux.","PhD in public health from the University of Bordeaux.",9,8
"1417","fr","en","dodécahydraté, le phosphate monosodique dihydraté et l’eau pour préparations injectables.","dihydrogen phosphate dihydrate and water for injections.",7,10
"1418","fr","en","doivent être faites selon les schémas de vaccination recommandés.","given as in the recommended immunisation schedule.",7,9
"1419","fr","en","doivent être utilisés avec précaution avec l'atazanavir/ ritona","REYATAZ/ ritonavir is co-administered with",5,8
"1420","fr","en","Dolovet vet 2,4 g poudre orale","Dolovet vet 2.4 g oral powder.",6,6
"1421","fr","en","Données post - commercialisation: insuffisance hépatique, hépatite, anomalies des tests de la fonction hépatique","Post-marketing experience: hepatic failure, hepatitis, liver function test abnormal",9,14
"1422","fr","en","Doribax doit être utilisé avec prudence chez les patients présentant de tels antécédents.","Doribax should be used with caution in patients with such a history.",12,13
"1423","fr","en","dorsales, douleurs thoraciques, par ex.) Arthralgie Dysfonctionn","Musculoskeletal pain (e.g. extremity pain, back pain, chest pain) Arthralgia",10,7
"1424","fr","en","Dosage 100 Unités/ ml","Strength 100 Units/ ml 100 Units/ ml 100 Units/ ml 100 Units/ ml 100 Units/ ml",16,4
"1425","fr","en","dose d’ atazanavir et de ritonavir respectivement à 400 mg et à","Co-administration of efavirenz with atazanavir/ ritonavir is not recommended.",9,12
"1426","fr","en","Dose d’ entretien compris entre 17 et 33 UI/ kg, 3 fois par semaine, par voie intraveineuse.","Maintenance dose between 17 and 33 IU/ kg 3 times per week by the intravenous route.",16,17
"1427","fr","en","Dose de cisplatine (mg/ m²)","Dose for cisplatin (mg/ m2)",5,5
"1428","fr","en","dose recommandée est de 6 mg/ kg administrée une fois toutes les 24 heures.","recommended dose is 6 mg/ kg administered once every 24 hours.",11,14
"1429","fr","en","Douleur abdominale Diarrhée Constipation Nausée","Skin and subcutaneous tissue disorders",5,5
"1430","fr","en","Douleurs dorsales, douleurs de la nuque, douleurs dans les extrémités, rigidité musculo-squelettique","Back pain, neck pain, pain in extremity, musculoskeletal stiffness",9,12
"1431","fr","en","Down, BT35 6JP Northern Ireland","Down, BT35 6JP United Kingdom",5,5
"1432","fr","en","Dr Alexander JENTZSCH Ministerialrat Bundesministerium für Arbeit, Gesundheit und Soziales Stubenring 1 A-1010 Wien Tel: +43.1.71172-4673 Fax: +43.1.714.9222","Dr Alexander JENTZSCH Ministerialrat Bundesministerium für Arbeit, Gesundheit und Soziales Stubenring 1 A-1010 Vienna Tel: +43.1.71172.4673 Fax: +43.1.714.9222",18,18
"1433","fr","en","Du fait du nt","Due to the lack of data in children with severe progression of the disease, and i",16,4
"1434","fr","en","Duchnicka 3 PL-01-796 Warszawa Tel.: +48 22 663 43 10","Duchnicka 3 PL-01-796 Warszawa Tel.: +48 22 663 43 10",10,10
"1435","fr","en","Duloxetine Boehringer Ingelheim peut être pris au moment ou en dehors des repas.","Duloxetine Boehringer Ingelheim can be taken with or without food.",10,13
"1436","fr","en","Durant 1996, l’utilisation des technologies de l’information existantes a été optimisée pour parvenir au meilleur fonctionnement possible.","During 1996 the use of existing information technology systems was consolidated and optimised for best possible operation.",17,17
"1437","fr","en","Durant le stockage, un dépôt blanc avec un surnageant limpide peut être observé pour le composant","Upon storage, a white deposit and clear supernatant may be observed for the DTPw-HBV component.",15,16
"1438","fr","en","Durascan Medical Products AS Svendborgvej 243 DK-5260 Odense S","Durascan Medical Products AS Svendborgvej 243 DK-5260 Odense S",9,9
"1439","fr","en","Durée de conservation après ouverture du récipient:","Shelf-life after first use of the product:",7,7
"1440","fr","en","Durée de conservation après première ouverture du conditionnement:","Shelf-life after first opening the container:",6,8
"1441","fr","en","Durée de conservation du médicament vétérinaire tel que conditionné pour la vente:","Shelf life of the product as packaged for sale:",9,12
"1442","fr","en","Durée du traitement Un nombre limité de patients (50 patients) a reçu une seconde perfusion pour hypercalcémie.","Duration of treatment A limited number of patients (50 patients) have received a second infusion for hypercalcaemia.",17,17
"1443","fr","en","Durk Stellingwerf Tel: +31 35 6993 372 Fax: +31 35 6993380 Email: stellid@fdah. com","Durk Stellingwerf Tel: +31 35 6993 372 Fax: +31 35 6993380 Email: stellid@fdah. com",14,14
"1444","fr","en","Dynastat doit être administré dans les 24 heures suivant sa reconstitution (voir rubrique 6.3.) sinon il sera jeté.","Dynastat should be administered within 24 hours of reconstitution (see section 6.3), or discarded.",14,18
"1445","fr","en","Dynepo 4000 UI/ 0,4ml","Dynepo 4,000 IU/ 0.4ml Injection Epoetin delta",7,4
"1446","fr","en","Dysgueusie Somnolence Léthargie Céphalée Tremblement Sédation","Dysgeusia Somnolence Lethargy Headache Tremor Sedation",6,6
"1447","fr","en","Dysphagie Chéilite Saignement gingival Hémorroïdes Proctalgie Aphte buccal Gêne gastrique Hémorragie rectale Erythrodysesthésie","Dysphagia Cheilitis Gingival bleeding Haemorrhoids Proctalgia Mouth ulceration Stomach discomfort Rectal haemorrhage Palmar-plantar erythrodysaesthesia syndrome",15,13
"1448","fr","en","Dyspnée, Epistaxis, Toux, Rhinorrhée","Dyspnoea, Epistaxis, Cough, Rhinorrhea",4,4
"1449","fr","en","é Alignez la ligne bleue se trouvant sur la partie","ut with one hand, turn the top counter-clockwise as far as it will go.",14,10
"1450","fr","en","é Chaque flacon de 1ml contient 25 microgrammes de darbepoetin alfa.","Each 1 ml vial 25 micrograms darbepoetin alfa.",8,11
"1451","fr","en","é Dompé Biotec S. p. A.","or Dompé Biotec S. p. A.",6,6
"1452","fr","en","é L’ élimination du fondaparinux est essentiellement rénale.","Fondaparinux is known to be mainly excreted by the kidney. lP",11,8
"1453","fr","en","é Le titulaire de l'autorisation de mise sur le marché est Pfizer Limited, Ramsgate Road, Sandwich, Kent","The marketing authorisation holder is Pfizer Limited, Ramsgate Road, Sandwich, Kent CT13 9NJ, United Kingdom.",15,17
"1454","fr","en","é ris Principe(s) actif(s) Glycoprotéine E2 du virus de la peste porcine classique (PPC), minimum 32µg","au E2 glycoprotein of Classical Swine Fever (CSF) virus minimum 32 µg",12,16
"1455","fr","en","E-post: btjeu-pub@btj.se URL: http://www.btj.se","Guidelines/Status Conduct of pharmacokinetic studies in animals Adopted March 2000",10,4
"1456","fr","en","e) Effet sur les fonctions cognitives","e) Effects on cognitive function",5,6
"1457","fr","en","Easotic, suspension pour instillation auriculaire, pour chien","Easotic, ear drops suspension for dogs",6,7
"1458","fr","en","Eau pour préparations injectables Alcool benzylique","Water for Injections Benzyl alcohol",5,6
"1459","fr","en","Eau purifiée Acide malique pour l’ ajustement du pH Hydroxyde de sodium pour l’ ajustement du pH","Purified water Malic acid for pH adjustment Sodium Hydroxide for pH adjustment",12,17
"1460","fr","en","Ebixa 10 mg/ g solution buvable en gouttes.","Ebixa 10 mg/ g oral drops, solution.",7,8
"1461","fr","en","ECALTA 100 mg poudre et solvant pour solution à diluer pour perfusion","ECALTA 100 mg powder and solvent for concentrate for solution for infusion Anidulafungin",13,12
"1462","fr","en","échographie en mode B des cavités cardiaques, au repos ou de stress:","B-mode imaging of cardiac chambers, at rest or with stress:",10,12
"1463","fr","en","Econor 0,5% Prémélange médicamenteux pour porcs.","Econor 0.5% premix for medicated feed for pigs",8,6
"1464","fr","en","Econor 50% Prémélange médicamenteux pour porcs.","Econor 50% premix for medicated feed for pigs",8,6
"1465","fr","en","Eesti filiaal Tel: +3726441100","Eesti filiaal Tel: +372 6441100",5,4
"1466","fr","en","Eesti GE Healthcare Estonia OÜ Mustamäe tee 46 EE – 10621 Tallinn Tel: + 372 6260 061","Eesti Österreich GE Healthcare Estonia OÜ Mustamäe tee 46 EE – 10621 Tallinn Tel: + 372 6260 061",18,17
"1467","fr","en","Eesti GlaxoSmithKline Eesti OÜ Tel: +372 667 6900 estonia@gsk .com","Eesti GlaxoSmithKline Eesti OÜ Tel: +372 667 6900 estonia@gsk. com",10,10
"1468","fr","en","Eesti Norge Pfizer Animal Health Tel: +370 5 269 17 96","Eesti Pfizer Animal Health Tel: +370 5 269 17 96",10,11
"1469","fr","en","Eesti Österreich Cephalon Sp. zo. o.","Eesti Cephalon Sp. zo. o.",5,6
"1470","fr","en","Eesti Österreich Novartis Pharma GmbH Novartis Pharma Services Inc.","Eesti Österreich Novartis Pharma Services Inc.",6,9
"1471","fr","en","Eesti Österreich Roche Eesti OÜ Tel: + 372 - 6 177 380","Eesti Roche Eesti OÜ Tel: + 372 - 6 177 380",11,12
"1472","fr","en","Eesti Portugal Alcon Eesti + 372 6 313 214","Eesti Alcon Eesti + 372 6 313 214",8,9
"1473","fr","en","Eesti UAB Bayer Eesti filiaal Tel. +372 6 55 85 65","Eesti UAB Bayer Eesti filiaal Tel. +372 6 55 85 65",11,11
"1474","fr","en","Efavirenz (inducteur du CYP450; inhibiteur et substrat du CYP3A4):","Efavirenz (CYP450 inducer; CYP3A4 inhibitor and substrate):",7,9
"1475","fr","en","Efexor 126, Kyprou & 25th Martiou str., 164 52 Argyroupolis-Athens, Greece","Efexor 126, Kyprou & 25th Martiou str., 164 52 Argyroupolis-Athens, Greece",11,11
"1476","fr","en","Efexor doit être pris au cours d’ un repas.","Efexor should be taken with food.",6,9
"1477","fr","en","Effectuez l'injection suivante le jour normal prévu.","Take your next injection on the regularly scheduled day.",9,7
"1478","fr","en","Effectuez toujours un test de sécurité avant chaque injection.","Always perform the safety test before each injection.",8,9
"1479","fr","en","Effectuez un test de sécurité.","Perform the safety test.",4,5
"1480","fr","en","Effentora est un médicament contenant le principe actif fentanyl.","Effentora is a medicine containing the active substance fentanyl.",9,9
"1481","fr","en","Effet sur la croissance tumorale ic","ed Effect on tumour growth",5,6
"1482","fr","en","Effets d’ autres médicaments sur la pharmacocinétique de l’ étoricoxib","Effects of other drugs on the pharmacokinetics of etoricoxib",9,10
"1483","fr","en","Effets de l’ âge, du poids corporel et de la surface corporelle","Effects of age, body weight, and body surface area",9,12
"1484","fr","en","Effets de la ranolazine sur d’ autres médicaments","Effects of ranolazine on other medicinal products",7,8
"1485","fr","en","Effets des aliments La biodisponibilité du nilotinib est augmentée par la prise alimentaire.","Food effect The bioavailability of nilotinib is increased by food.",10,13
"1486","fr","en","Effets indésirables au point d'injection:","Injection site side effects:",4,5
"1487","fr","en","Effets indésirables Augmentation de la créatine phosphokinase","Table 1 Undesirable Effects in Clinical Studies",7,7
"1488","fr","en","Effets indésirables fréquents (Peuvent affecter jusqu’à 10 patients sur 100)","Common side effects (These can affect up to 10 in every 100 patients)",13,10
"1489","fr","en","Effets indésirables lors des essais cliniques contrôlés versus placebo","Undesirable Effects in Placebo-Controlled Trials",5,9
"1490","fr","en","Effets indésirables peu fréquemment rapportés","Side effects reported uncommonly",4,5
"1491","fr","en","Effets indésirables Pharyngite*, infection virale* Bronchite, sinusite, herpes simplex (résistance), rhinite Infection bactérienne Pneumonie§, sepsis","Pharyngitis*, infection viral* Bronchitis, sinusitis, herpes simplex (resistance), rhinitis",9,15
"1492","fr","en","Effets indésirables rapportés chez des sujets traités par le voriconazole Classe organe Investigations","Oral contraceptives containing doses other than 1 mg norethisterone and 0.035 mg ethinylestradiol have not been studied.",17,13
"1493","fr","en","Effets indésirables rapportés chez les adultes au cours des essais cliniques et après commercialisation","Undesirable Effects in Clinical Studies and Post-marketing in Adult Patients Immune system disorders",13,14
"1494","fr","en","Effets indésirables rapportés depuis la commercialisation d’ EXJADE.","P P Adverse reactions reported during postmarketing experience.",8,8
"1495","fr","en","Effets indésirables rares • Réactions allergiques sévères d’ apparition soudaine.","Rare side effects • Sudden severe allergic reactions.",8,10
"1496","fr","en","Effets indésirables très fréquents","Very common side effects",4,4
"1497","fr","en","Effets indésirables très fréquents (Peuvent affecter plus de 10 patients sur 100 traités par Hepsera)","Very common side effects (These can affect more than 10 in every 100 people taking Hepsera)",16,15
"1498","fr","en","Effets sur toutes les fractures cliniques Toutes les fractures cliniques ont été vérifiées par radiographie.","Effect on all clinical fractures All clinical fractures were verified based on the radiographic and/ or clinical evidence.",18,15
"1499","fr","en","Efficacité à 3 semaines","Efficacy at week 3",4,4
"1500","fr","en","Efficib est contre-indiqué chez les patients avec:","Efficib is contraindicated in patients with:",6,7
"1501","fr","en","Efungumab est produit par une méthode appelée « technique de l’ ADN recombinant ».","Efungumab is produced by a method known as ‘ recombinant DNA technology’.",12,14
"1502","fr","en","également été observée chez les patients traités par pravastatine;","observed among patients treated with pravastatin;",6,9
"1503","fr","en","Elévation de la kaliémie due","Blood potassium increased due",4,5
"1504","fr","en","Élévation des phosphatases alcalines et du taux de LDH (transitoire, mineure)","Blood alkaline phosphatase and LDH increased (transient, minor)",8,11
"1505","fr","en","Eli Lilly Benelux S. A. rue de l'Etuve 52 Stoofstraat 1000 Brussels Belgium","Eli Lilly Benelux S. A. rue de l'Etuve 52 Stoofstraat 1000 Brussels Belgium",13,13
"1506","fr","en","Eli Lilly Italia S. p. A., Via Gramsci 731/ 733, 50019 Sesto Fiorentino (Fi), ITALY","Eli Lilly Italia S. p. A., Via Gramsci 731/ 733, 50019 Sesto Fiorentino (Fi), ITALY",15,15
"1507","fr","en","Eli Lilly Nederland B. V., Grootslag 1-5, Nl-3991 RA, Houten, Pays Bas","Eli Lilly Nederland B. V., Grootslag 1-5, NL-3991 RA, Houten, The Netherlands",12,12
"1508","fr","en","Eli Lilly Nederland BV, Grootslag 1-5, NL-3991 RA Houten, Pays-Bas.","Eli Lilly Nederland BV, Grootslag 1-5, NL-3991 RA Houten, The Netherlands",11,10
"1509","fr","en","Elidel et dénominations associées (voir annexe I)","Elidel and associated names (See Annex 1)",7,7
"1510","fr","en","Elimination Acide nicotinique L’ acide nicotinique est excrété essentiellement dans les urines sous forme de métabolites.","Elimination Nicotinic acid Nicotinic acid is predominantly excreted in the urine as metabolites.",13,16
"1511","fr","en","Elimination La gabapentine est éliminée sous forme inchangée uniquement par voie rénale.","Gabapentin is eliminated unchanged solely by renal excretion.",8,12
"1512","fr","en","Elimination: la vitamine D3 est excrétée via les faeces et l’urine.","Vitamin D is excreted in faeces and urine.",8,11
"1513","fr","en","Eliminer de façon appropriée les produits non utilisés.","Discard unused contents appropriately.",4,8
"1514","fr","en","Eliminer les déchets conformément aux exigences locales.","Dispose of waste material in accordance with local requirements.",9,7
"1515","fr","en","Eliminez votre Mixtard 30 NovoLet usagé prudemment, sans l’ aiguille attachée.","Dispose of your used Mixtard 30 NovoLet carefully without the needle attached.",12,11
"1516","fr","en","Elle a travaillé pour l’industrie pharmaceutique de 1992 à 1995 avant de rejoindre l’EMEA en juillet 1995.","She worked for the pharmaceutical industry from 1992 to 1995 before joining the EMEA in July 1995.",17,17
"1517","fr","en","Elle a une forte affinité pour les récepteurs sérotoninergiques 5-HT2 et dopaminergiques D2.","It has a high affinity for serotoninergic 5-HT2 and dopaminergic D2 receptors.",12,13
"1518","fr","en","Elle agit comme un facteur stimulant la mitose et comme une hormone de différenciation.","It acts as a mitosis stimulating factor and differentiation hormone.",10,14
"1519","fr","en","Elle correspond à l'endomètre anormal et il est donc difficile de la distinguer de l'hyperplasie.","It corresponds to abnormal endometrium and distinction from hyperplasia is not so clear.",13,15
